Local Government Area,State/Territory,Age Group,Population
Knox,VIC,50 - 54,11571
Knox,VIC,55 - 59,10491
Knox,VIC,60 - 64,9122
Knox,VIC,65 - 69,7214
Knox,VIC,70 - 74,5021
Knox,VIC,75 - 79,3706
Knox,VIC,80 - 84,2669
Knox,VIC,85 and over,2740
Kojonup,WA,0 - 4,183
Kojonup,WA,5 - 9,150
Kojonup,WA,10 - 14,93
Kojonup,WA,15 - 19,103
Kojonup,WA,20 - 24,85
Kojonup,WA,25 - 29,123
Kojonup,WA,30 - 34,100
Kojonup,WA,35 - 39,106
Kojonup,WA,40 - 44,137
Kojonup,WA,45 - 49,154
Kojonup,WA,50 - 54,158
Kojonup,WA,55 - 59,146
Kojonup,WA,60 - 64,126
Kojonup,WA,65 - 69,98
Kojonup,WA,70 - 74,92
Kojonup,WA,75 - 79,62
Kojonup,WA,80 - 84,75
Kojonup,WA,85 and over,53
Kondinin,WA,0 - 4,57
Kondinin,WA,5 - 9,71
Kondinin,WA,10 - 14,49
Kondinin,WA,15 - 19,19
Kondinin,WA,20 - 24,51
Kondinin,WA,25 - 29,84
Kondinin,WA,30 - 34,91
Kondinin,WA,35 - 39,67
Kondinin,WA,40 - 44,74
Kondinin,WA,45 - 49,63
Kondinin,WA,50 - 54,85
Kondinin,WA,55 - 59,69
Kondinin,WA,60 - 64,74
Kondinin,WA,65 - 69,39
Kondinin,WA,70 - 74,48
Kondinin,WA,75 - 79,21
Kondinin,WA,80 - 84,18
Kondinin,WA,85 and over,5
Koorda,WA,0 - 4,52
Koorda,WA,5 - 9,39
Koorda,WA,10 - 14,18
Koorda,WA,15 - 19,7
Koorda,WA,20 - 24,21
Koorda,WA,25 - 29,12
Koorda,WA,30 - 34,26
Koorda,WA,35 - 39,20
Koorda,WA,40 - 44,27
Koorda,WA,45 - 49,25
Koorda,WA,50 - 54,36
Koorda,WA,55 - 59,45
Koorda,WA,60 - 64,24
Koorda,WA,65 - 69,24
Koorda,WA,70 - 74,19
Koorda,WA,75 - 79,19
Koorda,WA,80 - 84,16
Koorda,WA,85 and over,16
Kowanyama,QLD,0 - 4,111
Kowanyama,QLD,5 - 9,102
Kowanyama,QLD,10 - 14,89
Kowanyama,QLD,15 - 19,72
Kowanyama,QLD,20 - 24,99
Kowanyama,QLD,25 - 29,89
Kowanyama,QLD,30 - 34,65
Kowanyama,QLD,35 - 39,82
Kowanyama,QLD,40 - 44,94
Kowanyama,QLD,45 - 49,76
Kowanyama,QLD,50 - 54,60
Kowanyama,QLD,55 - 59,50
Kowanyama,QLD,60 - 64,32
Kowanyama,QLD,65 - 69,13
Kowanyama,QLD,70 - 74,3
Kowanyama,QLD,75 - 79,2
Kowanyama,QLD,80 - 84,2
Kowanyama,QLD,85 and over,1
Ku-ring-gai,NSW,0 - 4,6459
Ku-ring-gai,NSW,5 - 9,8244
Ku-ring-gai,NSW,10 - 14,9233
Ku-ring-gai,NSW,15 - 19,8881
Ku-ring-gai,NSW,20 - 24,7255
Ku-ring-gai,NSW,25 - 29,5019
Ku-ring-gai,NSW,30 - 34,5261
Ku-ring-gai,NSW,35 - 39,6440
Ku-ring-gai,NSW,40 - 44,8789
Ku-ring-gai,NSW,45 - 49,9145
Ku-ring-gai,NSW,50 - 54,9081
Ku-ring-gai,NSW,55 - 59,7325
Ku-ring-gai,NSW,60 - 64,6317
Ku-ring-gai,NSW,65 - 69,5887
Ku-ring-gai,NSW,70 - 74,4444
Ku-ring-gai,NSW,75 - 79,3665
Ku-ring-gai,NSW,80 - 84,3058
Ku-ring-gai,NSW,85 and over,3692
Kulin,WA,0 - 4,69
Kulin,WA,5 - 9,73
Kulin,WA,10 - 14,57
Kulin,WA,15 - 19,22
Kulin,WA,20 - 24,21
Kulin,WA,25 - 29,40
Kulin,WA,30 - 34,60
Kulin,WA,35 - 39,60
Kulin,WA,40 - 44,75
Kulin,WA,45 - 49,66
Kulin,WA,50 - 54,51
Kulin,WA,55 - 59,59
Kulin,WA,60 - 64,46
Kulin,WA,65 - 69,36
Kulin,WA,70 - 74,28
Kulin,WA,75 - 79,26
Kulin,WA,80 - 84,22
Kulin,WA,85 and over,20
Kwinana,WA,0 - 4,2922
Kwinana,WA,5 - 9,2529
Kwinana,WA,10 - 14,2141
Kwinana,WA,15 - 19,2272
Kwinana,WA,20 - 24,2762
Kwinana,WA,25 - 29,3570
Kwinana,WA,30 - 34,3265
Kwinana,WA,35 - 39,2596
Kwinana,WA,40 - 44,2573
Kwinana,WA,45 - 49,2181
Kwinana,WA,50 - 54,1817
Kwinana,WA,55 - 59,1518
Kwinana,WA,60 - 64,1308
Kwinana,WA,65 - 69,1117
Kwinana,WA,70 - 74,831
Kwinana,WA,75 - 79,605
Kwinana,WA,80 - 84,379
Kwinana,WA,85 and over,321
Kyogle,NSW,0 - 4,521
Kyogle,NSW,5 - 9,539
Kyogle,NSW,10 - 14,591
Kyogle,NSW,15 - 19,598
Kyogle,NSW,20 - 24,343
Kyogle,NSW,25 - 29,360
Kyogle,NSW,30 - 34,387
Kyogle,NSW,35 - 39,433
Kyogle,NSW,40 - 44,560
Kyogle,NSW,45 - 49,680
Kyogle,NSW,50 - 54,815
Kyogle,NSW,55 - 59,905
Kyogle,NSW,60 - 64,783
Kyogle,NSW,65 - 69,649
Kyogle,NSW,70 - 74,404
Kyogle,NSW,75 - 79,307
Kyogle,NSW,80 - 84,241
Kyogle,NSW,85 and over,229
Lachlan,NSW,0 - 4,502
Lachlan,NSW,5 - 9,492
Lachlan,NSW,10 - 14,409
Lachlan,NSW,15 - 19,383
Lachlan,NSW,20 - 24,375
Lachlan,NSW,25 - 29,384
Lachlan,NSW,30 - 34,367
Lachlan,NSW,35 - 39,365
Lachlan,NSW,40 - 44,365
Lachlan,NSW,45 - 49,382
Lachlan,NSW,50 - 54,421
Lachlan,NSW,55 - 59,453
Lachlan,NSW,60 - 64,396
Lachlan,NSW,65 - 69,368
Lachlan,NSW,70 - 74,283
Lachlan,NSW,75 - 79,256
Lachlan,NSW,80 - 84,203
Lachlan,NSW,85 and over,182
Lake Grace,WA,0 - 4,117
Lake Grace,WA,5 - 9,114
Lake Grace,WA,10 - 14,73
Lake Grace,WA,15 - 19,41
Lake Grace,WA,20 - 24,60
Lake Grace,WA,25 - 29,73
Lake Grace,WA,30 - 34,82
Lake Grace,WA,35 - 39,105
Lake Grace,WA,40 - 44,116
Lake Grace,WA,45 - 49,128
Lake Grace,WA,50 - 54,113
Lake Grace,WA,55 - 59,103
Lake Grace,WA,60 - 64,94
Lake Grace,WA,65 - 69,61
Lake Grace,WA,70 - 74,44
Lake Grace,WA,75 - 79,18
Lake Grace,WA,80 - 84,15
Lake Grace,WA,85 and over,17
Lake Macquarie,NSW,0 - 4,12101
Lake Macquarie,NSW,5 - 9,12141
Lake Macquarie,NSW,10 - 14,12427
Lake Macquarie,NSW,15 - 19,12977
Lake Macquarie,NSW,20 - 24,11975
Lake Macquarie,NSW,25 - 29,11269
Lake Macquarie,NSW,30 - 34,11080
Lake Macquarie,NSW,35 - 39,11506
Lake Macquarie,NSW,40 - 44,13397
Lake Macquarie,NSW,45 - 49,12755
Lake Macquarie,NSW,50 - 54,13940
Lake Macquarie,NSW,55 - 59,13218
Lake Macquarie,NSW,60 - 64,12382
Lake Macquarie,NSW,65 - 69,11765
Lake Macquarie,NSW,70 - 74,8480
Lake Macquarie,NSW,75 - 79,6894
Lake Macquarie,NSW,80 - 84,5388
Lake Macquarie,NSW,85 and over,5258
Lane Cove,NSW,0 - 4,2278
Lane Cove,NSW,5 - 9,2154
Lane Cove,NSW,10 - 14,1903
Lane Cove,NSW,15 - 19,1825
Lane Cove,NSW,20 - 24,2104
Lane Cove,NSW,25 - 29,2735
Lane Cove,NSW,30 - 34,2877
Lane Cove,NSW,35 - 39,2760
Lane Cove,NSW,40 - 44,2674
Lane Cove,NSW,45 - 49,2381
Lane Cove,NSW,50 - 54,2188
Lane Cove,NSW,55 - 59,1957
Lane Cove,NSW,60 - 64,1678
Lane Cove,NSW,65 - 69,1590
Lane Cove,NSW,70 - 74,1030
Lane Cove,NSW,75 - 79,718
Lane Cove,NSW,80 - 84,630
Lane Cove,NSW,85 and over,779
Latrobe,VIC,0 - 4,4864
Latrobe,VIC,0 - 4,615
Latrobe,VIC,5 - 9,4600
Latrobe,VIC,5 - 9,639
Latrobe,VIC,10 - 14,4539
Latrobe,VIC,10 - 14,622
Latrobe,VIC,15 - 19,5007
Latrobe,VIC,15 - 19,612
Latrobe,VIC,20 - 24,5153
Latrobe,VIC,20 - 24,477
Latrobe,VIC,25 - 29,4853
Latrobe,VIC,25 - 29,515
Latrobe,VIC,30 - 34,4375
Latrobe,VIC,30 - 34,532
Latrobe,VIC,35 - 39,4146
Latrobe,VIC,35 - 39,572
Latrobe,VIC,40 - 44,4795
Latrobe,VIC,40 - 44,687
Latrobe,VIC,45 - 49,4791
Latrobe,VIC,45 - 49,705
Latrobe,VIC,50 - 54,5343
Latrobe,VIC,50 - 54,776
Latrobe,VIC,55 - 59,4970
Latrobe,VIC,55 - 59,771
Latrobe,VIC,60 - 64,4514
Latrobe,VIC,60 - 64,822
Latrobe,VIC,65 - 69,3821
Latrobe,VIC,65 - 69,735
Latrobe,VIC,70 - 74,2934
Latrobe,VIC,70 - 74,528
Latrobe,VIC,75 - 79,2204
Latrobe,VIC,75 - 79,378
Latrobe,VIC,80 - 84,1655
Latrobe,VIC,80 - 84,252
Latrobe,VIC,85 and over,1560
Latrobe,VIC,85 and over,195
Latrobe,TAS,0 - 4,4864
Latrobe,TAS,0 - 4,615
Latrobe,TAS,5 - 9,4600
Latrobe,TAS,5 - 9,639
Latrobe,TAS,10 - 14,4539
Latrobe,TAS,10 - 14,622
Latrobe,TAS,15 - 19,5007
Latrobe,TAS,15 - 19,612
Latrobe,TAS,20 - 24,5153
Latrobe,TAS,20 - 24,477
Latrobe,TAS,25 - 29,4853
Latrobe,TAS,25 - 29,515
Latrobe,TAS,30 - 34,4375
Latrobe,TAS,30 - 34,532
Latrobe,TAS,35 - 39,4146
Latrobe,TAS,35 - 39,572
Latrobe,TAS,40 - 44,4795
Latrobe,TAS,40 - 44,687
Latrobe,TAS,45 - 49,4791
Latrobe,TAS,45 - 49,705
Latrobe,TAS,50 - 54,5343
Latrobe,TAS,50 - 54,776
Latrobe,TAS,55 - 59,4970
Latrobe,TAS,55 - 59,771
Latrobe,TAS,60 - 64,4514
Latrobe,TAS,60 - 64,822
Latrobe,TAS,65 - 69,3821
Latrobe,TAS,65 - 69,735
Latrobe,TAS,70 - 74,2934
Latrobe,TAS,70 - 74,528
Latrobe,TAS,75 - 79,2204
Latrobe,TAS,75 - 79,378
Latrobe,TAS,80 - 84,1655
Latrobe,TAS,80 - 84,252
Latrobe,TAS,85 and over,1560
Latrobe,TAS,85 and over,195
Launceston,TAS,0 - 4,4267
Launceston,TAS,5 - 9,3982
Launceston,TAS,10 - 14,3896
Launceston,TAS,15 - 19,4770
Launceston,TAS,20 - 24,5178
Launceston,TAS,25 - 29,4500
Launceston,TAS,30 - 34,4180
Launceston,TAS,35 - 39,4010
Launceston,TAS,40 - 44,4550
Launceston,TAS,45 - 49,4196
Launceston,TAS,50 - 54,4423
Launceston,TAS,55 - 59,4124
Launceston,TAS,60 - 64,3766
Launceston,TAS,65 - 69,3399
Launceston,TAS,70 - 74,2421
Launceston,TAS,75 - 79,1908
Launceston,TAS,80 - 84,1535
Launceston,TAS,85 and over,1617
Laverton,WA,0 - 4,60
Laverton,WA,5 - 9,80
Laverton,WA,10 - 14,53
Laverton,WA,15 - 19,43
Laverton,WA,20 - 24,100
Laverton,WA,25 - 29,169
Laverton,WA,30 - 34,145
Laverton,WA,35 - 39,124
Laverton,WA,40 - 44,120
Laverton,WA,45 - 49,127
Laverton,WA,50 - 54,112
Laverton,WA,55 - 59,112
Laverton,WA,60 - 64,81
Laverton,WA,65 - 69,44
Laverton,WA,70 - 74,34
Laverton,WA,75 - 79,20
Laverton,WA,80 - 84,2
Laverton,WA,85 and over,2
Leeton,NSW,0 - 4,761
Leeton,NSW,5 - 9,805
Leeton,NSW,10 - 14,1029
Leeton,NSW,15 - 19,1024
Leeton,NSW,20 - 24,665
Leeton,NSW,25 - 29,598
Leeton,NSW,30 - 34,547
Leeton,NSW,35 - 39,631
Leeton,NSW,40 - 44,734
Leeton,NSW,45 - 49,714
Leeton,NSW,50 - 54,852
Leeton,NSW,55 - 59,674
Leeton,NSW,60 - 64,576
Leeton,NSW,65 - 69,564
Leeton,NSW,70 - 74,448
Leeton,NSW,75 - 79,349
Leeton,NSW,80 - 84,229
Leeton,NSW,85 and over,213
Leonora,WA,0 - 4,138
Leonora,WA,5 - 9,154
Leonora,WA,10 - 14,98
Leonora,WA,15 - 19,72
Leonora,WA,20 - 24,166
Leonora,WA,25 - 29,330
Leonora,WA,30 - 34,313
Leonora,WA,35 - 39,230
Leonora,WA,40 - 44,208
Leonora,WA,45 - 49,226
Leonora,WA,50 - 54,157
Leonora,WA,55 - 59,128
Leonora,WA,60 - 64,93
Leonora,WA,65 - 69,48
Leonora,WA,70 - 74,29
Leonora,WA,75 - 79,7
Leonora,WA,80 - 84,14
Leonora,WA,85 and over,8
Light,SA,0 - 4,984
Light,SA,5 - 9,1119
Light,SA,10 - 14,1144
Light,SA,15 - 19,1015
Light,SA,20 - 24,821
Light,SA,25 - 29,712
Light,SA,30 - 34,800
Light,SA,35 - 39,950
Light,SA,40 - 44,1151
Light,SA,45 - 49,1195
Light,SA,50 - 54,1163
Light,SA,55 - 59,1003
Light,SA,60 - 64,762
Light,SA,65 - 69,623
Light,SA,70 - 74,399
Light,SA,75 - 79,260
Light,SA,80 - 84,159
Light,SA,85 and over,180
Lismore,NSW,0 - 4,2735
Lismore,NSW,5 - 9,2836
Lismore,NSW,10 - 14,2985
Lismore,NSW,15 - 19,2995
Lismore,NSW,20 - 24,2669
Lismore,NSW,25 - 29,2329
Lismore,NSW,30 - 34,2432
Lismore,NSW,35 - 39,2565
Lismore,NSW,40 - 44,2997
Lismore,NSW,45 - 49,3069
Lismore,NSW,50 - 54,3521
Lismore,NSW,55 - 59,3364
Lismore,NSW,60 - 64,2962
Lismore,NSW,65 - 69,2169
Lismore,NSW,70 - 74,1590
Lismore,NSW,75 - 79,1203
Lismore,NSW,80 - 84,996
Lismore,NSW,85 and over,991
Litchfield,NT,0 - 4,1364
Litchfield,NT,5 - 9,1398
Litchfield,NT,10 - 14,1496
Litchfield,NT,15 - 19,1552
Litchfield,NT,20 - 24,1762
Litchfield,NT,25 - 29,1647
Litchfield,NT,30 - 34,1562
Litchfield,NT,35 - 39,1672
Litchfield,NT,40 - 44,2016
Litchfield,NT,45 - 49,1832
Litchfield,NT,50 - 54,1822
Litchfield,NT,55 - 59,1446
Litchfield,NT,60 - 64,1127
Litchfield,NT,65 - 69,819
Litchfield,NT,70 - 74,381
Litchfield,NT,75 - 79,164
Litchfield,NT,80 - 84,96
Litchfield,NT,85 and over,39
Lithgow,NSW,0 - 4,1281
Lithgow,NSW,5 - 9,1284
Lithgow,NSW,10 - 14,1281
Lithgow,NSW,15 - 19,1321
Lithgow,NSW,20 - 24,1175
Lithgow,NSW,25 - 29,1168
Lithgow,NSW,30 - 34,1030
Lithgow,NSW,35 - 39,1198
Lithgow,NSW,40 - 44,1370
Lithgow,NSW,45 - 49,1397
Lithgow,NSW,50 - 54,1618
Lithgow,NSW,55 - 59,1449
Lithgow,NSW,60 - 64,1495
Lithgow,NSW,65 - 69,1358
Lithgow,NSW,70 - 74,1026
Lithgow,NSW,75 - 79,714
Lithgow,NSW,80 - 84,530
Lithgow,NSW,85 and over,423
Liverpool,NSW,0 - 4,15208
Liverpool,NSW,5 - 9,15019
Liverpool,NSW,10 - 14,14609
Liverpool,NSW,15 - 19,14625
Liverpool,NSW,20 - 24,14448
Liverpool,NSW,25 - 29,14620
Liverpool,NSW,30 - 34,15042
Liverpool,NSW,35 - 39,14066
Liverpool,NSW,40 - 44,14572
Liverpool,NSW,45 - 49,13404
Liverpool,NSW,50 - 54,12790
Liverpool,NSW,55 - 59,10567
Liverpool,NSW,60 - 64,8359
Liverpool,NSW,65 - 69,6495
Liverpool,NSW,70 - 74,4720
Liverpool,NSW,75 - 79,3429
Liverpool,NSW,80 - 84,2326
Liverpool,NSW,85 and over,1823
Liverpool Plains,NSW,0 - 4,496
Liverpool Plains,NSW,5 - 9,521
Liverpool Plains,NSW,10 - 14,509
Liverpool Plains,NSW,15 - 19,448
Liverpool Plains,NSW,20 - 24,376
Liverpool Plains,NSW,25 - 29,400
Liverpool Plains,NSW,30 - 34,373
Liverpool Plains,NSW,35 - 39,389
Liverpool Plains,NSW,40 - 44,507
Liverpool Plains,NSW,45 - 49,476
Liverpool Plains,NSW,50 - 54,566
Liverpool Plains,NSW,55 - 59,575
Liverpool Plains,NSW,60 - 64,553
Liverpool Plains,NSW,65 - 69,531
Liverpool Plains,NSW,70 - 74,402
Liverpool Plains,NSW,75 - 79,314
Liverpool Plains,NSW,80 - 84,200
Liverpool Plains,NSW,85 and over,176
Lockhart,NSW,0 - 4,204
Lockhart,NSW,5 - 9,219
Lockhart,NSW,10 - 14,222
Lockhart,NSW,15 - 19,199
Lockhart,NSW,20 - 24,108
Lockhart,NSW,25 - 29,114
Lockhart,NSW,30 - 34,158
Lockhart,NSW,35 - 39,158
Lockhart,NSW,40 - 44,178
Lockhart,NSW,45 - 49,173
Lockhart,NSW,50 - 54,253
Lockhart,NSW,55 - 59,232
Lockhart,NSW,60 - 64,227
Lockhart,NSW,65 - 69,205
Lockhart,NSW,70 - 74,150
Lockhart,NSW,75 - 79,114
Lockhart,NSW,80 - 84,89
Lockhart,NSW,85 and over,93
Lockhart River,QLD,0 - 4,64
Lockhart River,QLD,5 - 9,71
Lockhart River,QLD,10 - 14,37
Lockhart River,QLD,15 - 19,64
Lockhart River,QLD,20 - 24,63
Lockhart River,QLD,25 - 29,49
Lockhart River,QLD,30 - 34,41
Lockhart River,QLD,35 - 39,36
Lockhart River,QLD,40 - 44,37
Lockhart River,QLD,45 - 49,40
Lockhart River,QLD,50 - 54,37
Lockhart River,QLD,55 - 59,26
Lockhart River,QLD,60 - 64,23
Lockhart River,QLD,65 - 69,15
Lockhart River,QLD,70 - 74,13
Lockhart River,QLD,75 - 79,9
Lockhart River,QLD,80 - 84,0
Lockhart River,QLD,85 and over,1
Lockyer Valley,QLD,0 - 4,2527
Lockyer Valley,QLD,5 - 9,2721
Lockyer Valley,QLD,10 - 14,2665
Lockyer Valley,QLD,15 - 19,2870
Lockyer Valley,QLD,20 - 24,2625
Lockyer Valley,QLD,25 - 29,2249
Lockyer Valley,QLD,30 - 34,2208
Lockyer Valley,QLD,35 - 39,2163
Lockyer Valley,QLD,40 - 44,2569
Lockyer Valley,QLD,45 - 49,2631
Lockyer Valley,QLD,50 - 54,2630
Lockyer Valley,QLD,55 - 59,2309
Lockyer Valley,QLD,60 - 64,2190
Lockyer Valley,QLD,65 - 69,1987
Lockyer Valley,QLD,70 - 74,1388
Lockyer Valley,QLD,75 - 79,889
Lockyer Valley,QLD,80 - 84,563
Lockyer Valley,QLD,85 and over,498
Loddon,VIC,0 - 4,384
Loddon,VIC,5 - 9,430
Loddon,VIC,10 - 14,466
Loddon,VIC,15 - 19,401
Loddon,VIC,20 - 24,223
Loddon,VIC,25 - 29,260
Loddon,VIC,30 - 34,297
Loddon,VIC,35 - 39,349
Loddon,VIC,40 - 44,437
Loddon,VIC,45 - 49,502
Loddon,VIC,50 - 54,647
Loddon,VIC,55 - 59,616
Loddon,VIC,60 - 64,649
Loddon,VIC,65 - 69,597
Loddon,VIC,70 - 74,417
Loddon,VIC,75 - 79,340
Loddon,VIC,80 - 84,269
Loddon,VIC,85 and over,234
Logan,QLD,0 - 4,24172
Logan,QLD,5 - 9,22693
Logan,QLD,10 - 14,21477
Logan,QLD,15 - 19,22547
Logan,QLD,20 - 24,22121
Logan,QLD,25 - 29,22203
Logan,QLD,30 - 34,21618
Logan,QLD,35 - 39,20598
Logan,QLD,40 - 44,21512
Logan,QLD,45 - 49,19393
Logan,QLD,50 - 54,19165
Logan,QLD,55 - 59,16721
Logan,QLD,60 - 64,15161
Logan,QLD,65 - 69,12498
Logan,QLD,70 - 74,7751
Logan,QLD,75 - 79,4864
Logan,QLD,80 - 84,3191
Logan,QLD,85 and over,2860
Longreach,QLD,0 - 4,315
Longreach,QLD,5 - 9,311
Longreach,QLD,10 - 14,294
Longreach,QLD,15 - 19,241
Longreach,QLD,20 - 24,262
Longreach,QLD,25 - 29,285
Longreach,QLD,30 - 34,283
Longreach,QLD,35 - 39,259
Longreach,QLD,40 - 44,279
Longreach,QLD,45 - 49,301
Longreach,QLD,50 - 54,280
Longreach,QLD,55 - 59,268
Longreach,QLD,60 - 64,223
Longreach,QLD,65 - 69,158
Longreach,QLD,70 - 74,98
Longreach,QLD,75 - 79,87
Longreach,QLD,80 - 84,91
Longreach,QLD,85 and over,69
Lower Eyre Peninsula,SA,0 - 4,343
Lower Eyre Peninsula,SA,5 - 9,336
Lower Eyre Peninsula,SA,10 - 14,427
Lower Eyre Peninsula,SA,15 - 19,347
Lower Eyre Peninsula,SA,20 - 24,211
Lower Eyre Peninsula,SA,25 - 29,242
Lower Eyre Peninsula,SA,30 - 34,302
Lower Eyre Peninsula,SA,35 - 39,324
Lower Eyre Peninsula,SA,40 - 44,435
Lower Eyre Peninsula,SA,45 - 49,401
Lower Eyre Peninsula,SA,50 - 54,455
Lower Eyre Peninsula,SA,55 - 59,398
Lower Eyre Peninsula,SA,60 - 64,344
Lower Eyre Peninsula,SA,65 - 69,295
Lower Eyre Peninsula,SA,70 - 74,178
Lower Eyre Peninsula,SA,75 - 79,121
Lower Eyre Peninsula,SA,80 - 84,77
Lower Eyre Peninsula,SA,85 and over,64
Loxton Waikerie,SA,0 - 4,627
Loxton Waikerie,SA,5 - 9,723
Loxton Waikerie,SA,10 - 14,775
Loxton Waikerie,SA,15 - 19,764
Loxton Waikerie,SA,20 - 24,551
Loxton Waikerie,SA,25 - 29,562
Loxton Waikerie,SA,30 - 34,501
Loxton Waikerie,SA,35 - 39,635
Loxton Waikerie,SA,40 - 44,788
Loxton Waikerie,SA,45 - 49,854
Loxton Waikerie,SA,50 - 54,858
Loxton Waikerie,SA,55 - 59,784
Loxton Waikerie,SA,60 - 64,851
Loxton Waikerie,SA,65 - 69,732
Loxton Waikerie,SA,70 - 74,547
Loxton Waikerie,SA,75 - 79,379
Loxton Waikerie,SA,80 - 84,277
Loxton Waikerie,SA,85 and over,363
MacDonnell,NT,0 - 4,557
MacDonnell,NT,5 - 9,550
MacDonnell,NT,10 - 14,535
MacDonnell,NT,15 - 19,572
MacDonnell,NT,20 - 24,813
MacDonnell,NT,25 - 29,744
MacDonnell,NT,30 - 34,606
MacDonnell,NT,35 - 39,534
MacDonnell,NT,40 - 44,458
MacDonnell,NT,45 - 49,386
MacDonnell,NT,50 - 54,374
MacDonnell,NT,55 - 59,299
MacDonnell,NT,60 - 64,200
MacDonnell,NT,65 - 69,137
MacDonnell,NT,70 - 74,67
MacDonnell,NT,75 - 79,47
MacDonnell,NT,80 - 84,18
MacDonnell,NT,85 and over,14
Macedon Ranges,VIC,0 - 4,2892
Macedon Ranges,VIC,5 - 9,3232
Macedon Ranges,VIC,10 - 14,3114
Macedon Ranges,VIC,15 - 19,3056
Macedon Ranges,VIC,20 - 24,2245
Macedon Ranges,VIC,25 - 29,1842
Macedon Ranges,VIC,30 - 34,2113
Macedon Ranges,VIC,35 - 39,2815
Macedon Ranges,VIC,40 - 44,3675
Macedon Ranges,VIC,45 - 49,3486
Macedon Ranges,VIC,50 - 54,3402
Macedon Ranges,VIC,55 - 59,3123
Macedon Ranges,VIC,60 - 64,2968
Macedon Ranges,VIC,65 - 69,2646
Macedon Ranges,VIC,70 - 74,1603
Macedon Ranges,VIC,75 - 79,997
Macedon Ranges,VIC,80 - 84,670
Macedon Ranges,VIC,85 and over,716
Mackay,QLD,0 - 4,8697
Mackay,QLD,5 - 9,8286
Mackay,QLD,10 - 14,8026
Mackay,QLD,15 - 19,7713
Mackay,QLD,20 - 24,7703
Mackay,QLD,25 - 29,8757
Mackay,QLD,30 - 34,8219
Mackay,QLD,35 - 39,7950
Mackay,QLD,40 - 44,8928
Mackay,QLD,45 - 49,8642
Mackay,QLD,50 - 54,8749
Mackay,QLD,55 - 59,7430
Mackay,QLD,60 - 64,5866
Mackay,QLD,65 - 69,4752
Mackay,QLD,70 - 74,3285
Mackay,QLD,75 - 79,2542
Mackay,QLD,80 - 84,1787
Mackay,QLD,85 and over,1546
Maitland,NSW,0 - 4,5571
Maitland,NSW,5 - 9,5478
Maitland,NSW,10 - 14,5107
Maitland,NSW,15 - 19,5002
Maitland,NSW,20 - 24,4977
Maitland,NSW,25 - 29,5057
Maitland,NSW,30 - 34,4879
Maitland,NSW,35 - 39,4960
Maitland,NSW,40 - 44,5287
Maitland,NSW,45 - 49,4692
Maitland,NSW,50 - 54,5005
Maitland,NSW,55 - 59,4314
Maitland,NSW,60 - 64,3831
Maitland,NSW,65 - 69,3354
Maitland,NSW,70 - 74,2228
Maitland,NSW,75 - 79,1663
Maitland,NSW,80 - 84,1270
Maitland,NSW,85 and over,1195
Mallala,SA,0 - 4,511
Mallala,SA,5 - 9,558
Mallala,SA,10 - 14,646
Mallala,SA,15 - 19,655
Mallala,SA,20 - 24,497
Mallala,SA,25 - 29,433
Mallala,SA,30 - 34,465
Mallala,SA,35 - 39,509
Mallala,SA,40 - 44,749
Mallala,SA,45 - 49,747
Mallala,SA,50 - 54,737
Mallala,SA,55 - 59,616
Mallala,SA,60 - 64,515
Mallala,SA,65 - 69,434
Mallala,SA,70 - 74,242
Mallala,SA,75 - 79,172
Mallala,SA,80 - 84,89
Mallala,SA,85 and over,71
Mandurah,WA,0 - 4,5028
Mandurah,WA,5 - 9,4937
Mandurah,WA,10 - 14,4731
Mandurah,WA,15 - 19,4990
Mandurah,WA,20 - 24,4778
Mandurah,WA,25 - 29,4758
Mandurah,WA,30 - 34,4522
Mandurah,WA,35 - 39,4421
Mandurah,WA,40 - 44,5211
Mandurah,WA,45 - 49,5060
Mandurah,WA,50 - 54,5110
Mandurah,WA,55 - 59,4916
Mandurah,WA,60 - 64,4928
Mandurah,WA,65 - 69,5098
Mandurah,WA,70 - 74,4012
Mandurah,WA,75 - 79,3025
Mandurah,WA,80 - 84,2117
Mandurah,WA,85 and over,1650
Manjimup,WA,0 - 4,520
Manjimup,WA,5 - 9,657
Manjimup,WA,10 - 14,765
Manjimup,WA,15 - 19,558
Manjimup,WA,20 - 24,464
Manjimup,WA,25 - 29,478
Manjimup,WA,30 - 34,481
Manjimup,WA,35 - 39,485
Manjimup,WA,40 - 44,685
Manjimup,WA,45 - 49,713
Manjimup,WA,50 - 54,773
Manjimup,WA,55 - 59,692
Manjimup,WA,60 - 64,623
Manjimup,WA,65 - 69,557
Manjimup,WA,70 - 74,380
Manjimup,WA,75 - 79,271
Manjimup,WA,80 - 84,205
Manjimup,WA,85 and over,175
Manningham,VIC,0 - 4,5809
Manningham,VIC,5 - 9,6394
Manningham,VIC,10 - 14,6737
Manningham,VIC,15 - 19,7431
Manningham,VIC,20 - 24,8005
Manningham,VIC,25 - 29,7168
Manningham,VIC,30 - 34,6434
Manningham,VIC,35 - 39,6745
Manningham,VIC,40 - 44,8350
Manningham,VIC,45 - 49,8470
Manningham,VIC,50 - 54,8486
Manningham,VIC,55 - 59,7671
Manningham,VIC,60 - 64,6886
Manningham,VIC,65 - 69,7009
Manningham,VIC,70 - 74,5995
Manningham,VIC,75 - 79,4658
Manningham,VIC,80 - 84,3193
Manningham,VIC,85 and over,2916
