Local Government Area,State/Territory,Age Group,Population
Knox,VIC,35 - 39,11562
Knox,VIC,40 - 44,12124
Knox,VIC,45 - 49,11392
Knox,VIC,50 - 54,10568
Knox,VIC,55 - 59,7955
Knox,VIC,60 - 64,5571
Knox,VIC,65 - 69,3943
Knox,VIC,70 - 74,3319
Knox,VIC,75 - 79,2808
Knox,VIC,80 - 84,1918
Knox,VIC,85 and over,1666
Kojonup,WA,0 - 4,187
Kojonup,WA,5 - 9,194
Kojonup,WA,10 - 14,158
Kojonup,WA,15 - 19,119
Kojonup,WA,20 - 24,134
Kojonup,WA,25 - 29,104
Kojonup,WA,30 - 34,190
Kojonup,WA,35 - 39,194
Kojonup,WA,40 - 44,174
Kojonup,WA,45 - 49,156
Kojonup,WA,50 - 54,145
Kojonup,WA,55 - 59,131
Kojonup,WA,60 - 64,106
Kojonup,WA,65 - 69,88
Kojonup,WA,70 - 74,88
Kojonup,WA,75 - 79,54
Kojonup,WA,80 - 84,34
Kojonup,WA,85 and over,35
Kondinin,WA,0 - 4,97
Kondinin,WA,5 - 9,91
Kondinin,WA,10 - 14,58
Kondinin,WA,15 - 19,36
Kondinin,WA,20 - 24,71
Kondinin,WA,25 - 29,81
Kondinin,WA,30 - 34,75
Kondinin,WA,35 - 39,83
Kondinin,WA,40 - 44,90
Kondinin,WA,45 - 49,73
Kondinin,WA,50 - 54,77
Kondinin,WA,55 - 59,60
Kondinin,WA,60 - 64,46
Kondinin,WA,65 - 69,35
Kondinin,WA,70 - 74,25
Kondinin,WA,75 - 79,18
Kondinin,WA,80 - 84,10
Kondinin,WA,85 and over,4
Koorda,WA,0 - 4,41
Koorda,WA,5 - 9,30
Koorda,WA,10 - 14,36
Koorda,WA,15 - 19,21
Koorda,WA,20 - 24,29
Koorda,WA,25 - 29,20
Koorda,WA,30 - 34,36
Koorda,WA,35 - 39,34
Koorda,WA,40 - 44,47
Koorda,WA,45 - 49,36
Koorda,WA,50 - 54,33
Koorda,WA,55 - 59,38
Koorda,WA,60 - 64,25
Koorda,WA,65 - 69,32
Koorda,WA,70 - 74,18
Koorda,WA,75 - 79,5
Koorda,WA,80 - 84,4
Koorda,WA,85 and over,3
Kowanyama,QLD,0 - 4,91
Kowanyama,QLD,5 - 9,98
Kowanyama,QLD,10 - 14,105
Kowanyama,QLD,15 - 19,92
Kowanyama,QLD,20 - 24,69
Kowanyama,QLD,25 - 29,91
Kowanyama,QLD,30 - 34,102
Kowanyama,QLD,35 - 39,81
Kowanyama,QLD,40 - 44,66
Kowanyama,QLD,45 - 49,59
Kowanyama,QLD,50 - 54,54
Kowanyama,QLD,55 - 59,34
Kowanyama,QLD,60 - 64,21
Kowanyama,QLD,65 - 69,12
Kowanyama,QLD,70 - 74,13
Kowanyama,QLD,75 - 79,10
Kowanyama,QLD,80 - 84,7
Kowanyama,QLD,85 and over,7
Ku-ring-gai,NSW,0 - 4,5563
Ku-ring-gai,NSW,5 - 9,7141
Ku-ring-gai,NSW,10 - 14,8395
Ku-ring-gai,NSW,15 - 19,8335
Ku-ring-gai,NSW,20 - 24,6964
Ku-ring-gai,NSW,25 - 29,4490
Ku-ring-gai,NSW,30 - 34,4814
Ku-ring-gai,NSW,35 - 39,6606
Ku-ring-gai,NSW,40 - 44,8347
Ku-ring-gai,NSW,45 - 49,8214
Ku-ring-gai,NSW,50 - 54,8238
Ku-ring-gai,NSW,55 - 59,7063
Ku-ring-gai,NSW,60 - 64,5208
Ku-ring-gai,NSW,65 - 69,4243
Ku-ring-gai,NSW,70 - 74,4100
Ku-ring-gai,NSW,75 - 79,3718
Ku-ring-gai,NSW,80 - 84,2708
Ku-ring-gai,NSW,85 and over,2631
Kulin,WA,0 - 4,73
Kulin,WA,5 - 9,77
Kulin,WA,10 - 14,61
Kulin,WA,15 - 19,29
Kulin,WA,20 - 24,41
Kulin,WA,25 - 29,63
Kulin,WA,30 - 34,78
Kulin,WA,35 - 39,74
Kulin,WA,40 - 44,63
Kulin,WA,45 - 49,70
Kulin,WA,50 - 54,62
Kulin,WA,55 - 59,67
Kulin,WA,60 - 64,47
Kulin,WA,65 - 69,28
Kulin,WA,70 - 74,30
Kulin,WA,75 - 79,17
Kulin,WA,80 - 84,14
Kulin,WA,85 and over,12
Kwinana,WA,0 - 4,1649
Kwinana,WA,5 - 9,1894
Kwinana,WA,10 - 14,1729
Kwinana,WA,15 - 19,1579
Kwinana,WA,20 - 24,1489
Kwinana,WA,25 - 29,1656
Kwinana,WA,30 - 34,1931
Kwinana,WA,35 - 39,1780
Kwinana,WA,40 - 44,1573
Kwinana,WA,45 - 49,1370
Kwinana,WA,50 - 54,1270
Kwinana,WA,55 - 59,1123
Kwinana,WA,60 - 64,929
Kwinana,WA,65 - 69,765
Kwinana,WA,70 - 74,550
Kwinana,WA,75 - 79,387
Kwinana,WA,80 - 84,236
Kwinana,WA,85 and over,135
Kyogle,NSW,0 - 4,604
Kyogle,NSW,5 - 9,777
Kyogle,NSW,10 - 14,911
Kyogle,NSW,15 - 19,684
Kyogle,NSW,20 - 24,329
Kyogle,NSW,25 - 29,371
Kyogle,NSW,30 - 34,490
Kyogle,NSW,35 - 39,670
Kyogle,NSW,40 - 44,836
Kyogle,NSW,45 - 49,854
Kyogle,NSW,50 - 54,737
Kyogle,NSW,55 - 59,575
Kyogle,NSW,60 - 64,457
Kyogle,NSW,65 - 69,415
Kyogle,NSW,70 - 74,374
Kyogle,NSW,75 - 79,282
Kyogle,NSW,80 - 84,184
Kyogle,NSW,85 and over,136
Lachlan,NSW,0 - 4,575
Lachlan,NSW,5 - 9,628
Lachlan,NSW,10 - 14,550
Lachlan,NSW,15 - 19,442
Lachlan,NSW,20 - 24,397
Lachlan,NSW,25 - 29,418
Lachlan,NSW,30 - 34,470
Lachlan,NSW,35 - 39,500
Lachlan,NSW,40 - 44,524
Lachlan,NSW,45 - 49,519
Lachlan,NSW,50 - 54,471
Lachlan,NSW,55 - 59,394
Lachlan,NSW,60 - 64,369
Lachlan,NSW,65 - 69,334
Lachlan,NSW,70 - 74,313
Lachlan,NSW,75 - 79,227
Lachlan,NSW,80 - 84,133
Lachlan,NSW,85 and over,122
Lake Grace,WA,0 - 4,133
Lake Grace,WA,5 - 9,120
Lake Grace,WA,10 - 14,106
Lake Grace,WA,15 - 19,56
Lake Grace,WA,20 - 24,89
Lake Grace,WA,25 - 29,123
Lake Grace,WA,30 - 34,132
Lake Grace,WA,35 - 39,132
Lake Grace,WA,40 - 44,173
Lake Grace,WA,45 - 49,133
Lake Grace,WA,50 - 54,117
Lake Grace,WA,55 - 59,78
Lake Grace,WA,60 - 64,76
Lake Grace,WA,65 - 69,39
Lake Grace,WA,70 - 74,41
Lake Grace,WA,75 - 79,22
Lake Grace,WA,80 - 84,18
Lake Grace,WA,85 and over,9
Lake Macquarie,NSW,0 - 4,11723
Lake Macquarie,NSW,5 - 9,13057
Lake Macquarie,NSW,10 - 14,13545
Lake Macquarie,NSW,15 - 19,13261
Lake Macquarie,NSW,20 - 24,10452
Lake Macquarie,NSW,25 - 29,10342
Lake Macquarie,NSW,30 - 34,12251
Lake Macquarie,NSW,35 - 39,12711
Lake Macquarie,NSW,40 - 44,13997
Lake Macquarie,NSW,45 - 49,13469
Lake Macquarie,NSW,50 - 54,12919
Lake Macquarie,NSW,55 - 59,11681
Lake Macquarie,NSW,60 - 64,9122
Lake Macquarie,NSW,65 - 69,8017
Lake Macquarie,NSW,70 - 74,7678
Lake Macquarie,NSW,75 - 79,6216
Lake Macquarie,NSW,80 - 84,4027
Lake Macquarie,NSW,85 and over,2917
Lane Cove,NSW,0 - 4,1856
Lane Cove,NSW,5 - 9,1817
Lane Cove,NSW,10 - 14,1747
Lane Cove,NSW,15 - 19,1882
Lane Cove,NSW,20 - 24,2277
Lane Cove,NSW,25 - 29,2734
Lane Cove,NSW,30 - 34,2701
Lane Cove,NSW,35 - 39,2567
Lane Cove,NSW,40 - 44,2459
Lane Cove,NSW,45 - 49,2302
Lane Cove,NSW,50 - 54,2149
Lane Cove,NSW,55 - 59,1847
Lane Cove,NSW,60 - 64,1244
Lane Cove,NSW,65 - 69,961
Lane Cove,NSW,70 - 74,939
Lane Cove,NSW,75 - 79,917
Lane Cove,NSW,80 - 84,702
Lane Cove,NSW,85 and over,648
Latrobe,VIC,0 - 4,4570
Latrobe,VIC,0 - 4,523
Latrobe,VIC,5 - 9,5380
Latrobe,VIC,5 - 9,594
Latrobe,VIC,10 - 14,5574
Latrobe,VIC,10 - 14,592
Latrobe,VIC,15 - 19,5319
Latrobe,VIC,15 - 19,538
Latrobe,VIC,20 - 24,4244
Latrobe,VIC,20 - 24,411
Latrobe,VIC,25 - 29,4126
Latrobe,VIC,25 - 29,450
Latrobe,VIC,30 - 34,4707
Latrobe,VIC,30 - 34,546
Latrobe,VIC,35 - 39,4973
Latrobe,VIC,35 - 39,601
Latrobe,VIC,40 - 44,5393
Latrobe,VIC,40 - 44,681
Latrobe,VIC,45 - 49,5064
Latrobe,VIC,45 - 49,618
Latrobe,VIC,50 - 54,4621
Latrobe,VIC,50 - 54,605
Latrobe,VIC,55 - 59,3787
Latrobe,VIC,55 - 59,529
Latrobe,VIC,60 - 64,2961
Latrobe,VIC,60 - 64,453
Latrobe,VIC,65 - 69,2484
Latrobe,VIC,65 - 69,386
Latrobe,VIC,70 - 74,2350
Latrobe,VIC,70 - 74,353
Latrobe,VIC,75 - 79,1995
Latrobe,VIC,75 - 79,255
Latrobe,VIC,80 - 84,1199
Latrobe,VIC,80 - 84,147
Latrobe,VIC,85 and over,828
Latrobe,VIC,85 and over,109
Latrobe,TAS,0 - 4,4570
Latrobe,TAS,0 - 4,523
Latrobe,TAS,5 - 9,5380
Latrobe,TAS,5 - 9,594
Latrobe,TAS,10 - 14,5574
Latrobe,TAS,10 - 14,592
Latrobe,TAS,15 - 19,5319
Latrobe,TAS,15 - 19,538
Latrobe,TAS,20 - 24,4244
Latrobe,TAS,20 - 24,411
Latrobe,TAS,25 - 29,4126
Latrobe,TAS,25 - 29,450
Latrobe,TAS,30 - 34,4707
Latrobe,TAS,30 - 34,546
Latrobe,TAS,35 - 39,4973
Latrobe,TAS,35 - 39,601
Latrobe,TAS,40 - 44,5393
Latrobe,TAS,40 - 44,681
Latrobe,TAS,45 - 49,5064
Latrobe,TAS,45 - 49,618
Latrobe,TAS,50 - 54,4621
Latrobe,TAS,50 - 54,605
Latrobe,TAS,55 - 59,3787
Latrobe,TAS,55 - 59,529
Latrobe,TAS,60 - 64,2961
Latrobe,TAS,60 - 64,453
Latrobe,TAS,65 - 69,2484
Latrobe,TAS,65 - 69,386
Latrobe,TAS,70 - 74,2350
Latrobe,TAS,70 - 74,353
Latrobe,TAS,75 - 79,1995
Latrobe,TAS,75 - 79,255
Latrobe,TAS,80 - 84,1199
Latrobe,TAS,80 - 84,147
Latrobe,TAS,85 and over,828
Latrobe,TAS,85 and over,109
Launceston,TAS,0 - 4,4017
Launceston,TAS,5 - 9,4292
Launceston,TAS,10 - 14,4110
Launceston,TAS,15 - 19,4722
Launceston,TAS,20 - 24,4806
Launceston,TAS,25 - 29,4432
Launceston,TAS,30 - 34,4350
Launceston,TAS,35 - 39,4150
Launceston,TAS,40 - 44,4490
Launceston,TAS,45 - 49,4198
Launceston,TAS,50 - 54,4040
Launceston,TAS,55 - 59,3506
Launceston,TAS,60 - 64,2774
Launceston,TAS,65 - 69,2335
Launceston,TAS,70 - 74,2207
Launceston,TAS,75 - 79,1988
Launceston,TAS,80 - 84,1434
Launceston,TAS,85 and over,1262
Laverton,WA,0 - 4,75
Laverton,WA,5 - 9,67
Laverton,WA,10 - 14,65
Laverton,WA,15 - 19,68
Laverton,WA,20 - 24,99
Laverton,WA,25 - 29,139
Laverton,WA,30 - 34,112
Laverton,WA,35 - 39,107
Laverton,WA,40 - 44,92
Laverton,WA,45 - 49,81
Laverton,WA,50 - 54,69
Laverton,WA,55 - 59,47
Laverton,WA,60 - 64,47
Laverton,WA,65 - 69,23
Laverton,WA,70 - 74,11
Laverton,WA,75 - 79,3
Laverton,WA,80 - 84,3
Laverton,WA,85 and over,9
Leeton,NSW,0 - 4,942
Leeton,NSW,5 - 9,928
Leeton,NSW,10 - 14,1107
Leeton,NSW,15 - 19,1009
Leeton,NSW,20 - 24,584
Leeton,NSW,25 - 29,776
Leeton,NSW,30 - 34,750
Leeton,NSW,35 - 39,830
Leeton,NSW,40 - 44,895
Leeton,NSW,45 - 49,710
Leeton,NSW,50 - 54,681
Leeton,NSW,55 - 59,604
Leeton,NSW,60 - 64,528
Leeton,NSW,65 - 69,444
Leeton,NSW,70 - 74,374
Leeton,NSW,75 - 79,310
Leeton,NSW,80 - 84,173
Leeton,NSW,85 and over,162
Leonora,WA,0 - 4,166
Leonora,WA,5 - 9,136
Leonora,WA,10 - 14,117
Leonora,WA,15 - 19,83
Leonora,WA,20 - 24,144
Leonora,WA,25 - 29,248
Leonora,WA,30 - 34,230
Leonora,WA,35 - 39,212
Leonora,WA,40 - 44,163
Leonora,WA,45 - 49,142
Leonora,WA,50 - 54,118
Leonora,WA,55 - 59,61
Leonora,WA,60 - 64,39
Leonora,WA,65 - 69,16
Leonora,WA,70 - 74,16
Leonora,WA,75 - 79,9
Leonora,WA,80 - 84,10
Leonora,WA,85 and over,4
Light,SA,0 - 4,713
Light,SA,5 - 9,843
Light,SA,10 - 14,925
Light,SA,15 - 19,835
Light,SA,20 - 24,498
Light,SA,25 - 29,608
Light,SA,30 - 34,715
Light,SA,35 - 39,901
Light,SA,40 - 44,994
Light,SA,45 - 49,898
Light,SA,50 - 54,712
Light,SA,55 - 59,604
Light,SA,60 - 64,492
Light,SA,65 - 69,370
Light,SA,70 - 74,311
Light,SA,75 - 79,246
Light,SA,80 - 84,142
Light,SA,85 and over,129
Lismore,NSW,0 - 4,2829
Lismore,NSW,5 - 9,3041
Lismore,NSW,10 - 14,3322
Lismore,NSW,15 - 19,3367
Lismore,NSW,20 - 24,2999
Lismore,NSW,25 - 29,2424
Lismore,NSW,30 - 34,2586
Lismore,NSW,35 - 39,2907
Lismore,NSW,40 - 44,3445
Lismore,NSW,45 - 49,3380
Lismore,NSW,50 - 54,3071
Lismore,NSW,55 - 59,2190
Lismore,NSW,60 - 64,1755
Lismore,NSW,65 - 69,1438
Lismore,NSW,70 - 74,1341
Lismore,NSW,75 - 79,1106
Lismore,NSW,80 - 84,812
Lismore,NSW,85 and over,736
Litchfield,NT,0 - 4,1120
Litchfield,NT,5 - 9,1304
Litchfield,NT,10 - 14,1312
Litchfield,NT,15 - 19,1104
Litchfield,NT,20 - 24,989
Litchfield,NT,25 - 29,980
Litchfield,NT,30 - 34,1362
Litchfield,NT,35 - 39,1504
Litchfield,NT,40 - 44,1537
Litchfield,NT,45 - 49,1375
Litchfield,NT,50 - 54,1212
Litchfield,NT,55 - 59,871
Litchfield,NT,60 - 64,547
Litchfield,NT,65 - 69,283
Litchfield,NT,70 - 74,205
Litchfield,NT,75 - 79,106
Litchfield,NT,80 - 84,54
Litchfield,NT,85 and over,35
Lithgow,NSW,0 - 4,1313
Lithgow,NSW,5 - 9,1484
Lithgow,NSW,10 - 14,1560
Lithgow,NSW,15 - 19,1410
Lithgow,NSW,20 - 24,1058
Lithgow,NSW,25 - 29,1193
Lithgow,NSW,30 - 34,1346
Lithgow,NSW,35 - 39,1521
Lithgow,NSW,40 - 44,1582
Lithgow,NSW,45 - 49,1431
Lithgow,NSW,50 - 54,1467
Lithgow,NSW,55 - 59,1326
Lithgow,NSW,60 - 64,1012
Lithgow,NSW,65 - 69,828
Lithgow,NSW,70 - 74,733
Lithgow,NSW,75 - 79,555
Lithgow,NSW,80 - 84,389
Lithgow,NSW,85 and over,234
Liverpool,NSW,0 - 4,13878
Liverpool,NSW,5 - 9,13883
Liverpool,NSW,10 - 14,12378
Liverpool,NSW,15 - 19,11426
Liverpool,NSW,20 - 24,12023
Liverpool,NSW,25 - 29,13246
Liverpool,NSW,30 - 34,14690
Liverpool,NSW,35 - 39,13930
Liverpool,NSW,40 - 44,12690
Liverpool,NSW,45 - 49,10101
Liverpool,NSW,50 - 54,9143
Liverpool,NSW,55 - 59,7045
Liverpool,NSW,60 - 64,5332
Liverpool,NSW,65 - 69,4246
Liverpool,NSW,70 - 74,3299
Liverpool,NSW,75 - 79,2325
Liverpool,NSW,80 - 84,1302
Liverpool,NSW,85 and over,971
Liverpool Plains,NSW,0 - 4,506
Liverpool Plains,NSW,5 - 9,569
Liverpool Plains,NSW,10 - 14,547
Liverpool Plains,NSW,15 - 19,457
Liverpool Plains,NSW,20 - 24,362
Liverpool Plains,NSW,25 - 29,348
Liverpool Plains,NSW,30 - 34,514
Liverpool Plains,NSW,35 - 39,513
Liverpool Plains,NSW,40 - 44,568
Liverpool Plains,NSW,45 - 49,564
Liverpool Plains,NSW,50 - 54,606
Liverpool Plains,NSW,55 - 59,560
Liverpool Plains,NSW,60 - 64,468
Liverpool Plains,NSW,65 - 69,410
Liverpool Plains,NSW,70 - 74,349
Liverpool Plains,NSW,75 - 79,264
Liverpool Plains,NSW,80 - 84,184
Liverpool Plains,NSW,85 and over,151
Lockhart,NSW,0 - 4,238
Lockhart,NSW,5 - 9,262
Lockhart,NSW,10 - 14,272
Lockhart,NSW,15 - 19,229
Lockhart,NSW,20 - 24,157
Lockhart,NSW,25 - 29,153
Lockhart,NSW,30 - 34,197
Lockhart,NSW,35 - 39,243
Lockhart,NSW,40 - 44,278
Lockhart,NSW,45 - 49,251
Lockhart,NSW,50 - 54,241
Lockhart,NSW,55 - 59,231
Lockhart,NSW,60 - 64,181
Lockhart,NSW,65 - 69,145
Lockhart,NSW,70 - 74,142
Lockhart,NSW,75 - 79,111
Lockhart,NSW,80 - 84,73
Lockhart,NSW,85 and over,66
Lockhart River,QLD,0 - 4,55
Lockhart River,QLD,5 - 9,65
Lockhart River,QLD,10 - 14,71
Lockhart River,QLD,15 - 19,55
Lockhart River,QLD,20 - 24,63
Lockhart River,QLD,25 - 29,61
Lockhart River,QLD,30 - 34,59
Lockhart River,QLD,35 - 39,53
Lockhart River,QLD,40 - 44,35
Lockhart River,QLD,45 - 49,38
Lockhart River,QLD,50 - 54,26
Lockhart River,QLD,55 - 59,19
Lockhart River,QLD,60 - 64,8
Lockhart River,QLD,65 - 69,7
Lockhart River,QLD,70 - 74,3
Lockhart River,QLD,75 - 79,2
Lockhart River,QLD,80 - 84,3
Lockhart River,QLD,85 and over,0
Lockyer Valley,QLD,0 - 4,1966
Lockyer Valley,QLD,5 - 9,2389
Lockyer Valley,QLD,10 - 14,2414
Lockyer Valley,QLD,15 - 19,2238
Lockyer Valley,QLD,20 - 24,1612
Lockyer Valley,QLD,25 - 29,1493
Lockyer Valley,QLD,30 - 34,1938
Lockyer Valley,QLD,35 - 39,2235
Lockyer Valley,QLD,40 - 44,2295
Lockyer Valley,QLD,45 - 49,2043
Lockyer Valley,QLD,50 - 54,1946
Lockyer Valley,QLD,55 - 59,1774
Lockyer Valley,QLD,60 - 64,1380
Lockyer Valley,QLD,65 - 69,1054
Lockyer Valley,QLD,70 - 74,810
Lockyer Valley,QLD,75 - 79,602
Lockyer Valley,QLD,80 - 84,364
Lockyer Valley,QLD,85 and over,260
Loddon,VIC,0 - 4,500
Loddon,VIC,5 - 9,561
Loddon,VIC,10 - 14,604
Loddon,VIC,15 - 19,514
Loddon,VIC,20 - 24,290
Loddon,VIC,25 - 29,328
Loddon,VIC,30 - 34,438
Loddon,VIC,35 - 39,514
Loddon,VIC,40 - 44,631
Loddon,VIC,45 - 49,619
Loddon,VIC,50 - 54,648
Loddon,VIC,55 - 59,561
Loddon,VIC,60 - 64,515
Loddon,VIC,65 - 69,491
Loddon,VIC,70 - 74,441
Loddon,VIC,75 - 79,325
Loddon,VIC,80 - 84,224
Loddon,VIC,85 and over,186
Logan,QLD,0 - 4,18783
Logan,QLD,5 - 9,20437
Logan,QLD,10 - 14,20342
Logan,QLD,15 - 19,19986
Logan,QLD,20 - 24,17081
Logan,QLD,25 - 29,16864
Logan,QLD,30 - 34,18366
Logan,QLD,35 - 39,18049
Logan,QLD,40 - 44,18658
Logan,QLD,45 - 49,17164
Logan,QLD,50 - 54,16729
Logan,QLD,55 - 59,12795
Logan,QLD,60 - 64,8273
Logan,QLD,65 - 69,5461
Logan,QLD,70 - 74,4150
Logan,QLD,75 - 79,3029
Logan,QLD,80 - 84,1975
Logan,QLD,85 and over,1373
Longreach,QLD,0 - 4,374
Longreach,QLD,5 - 9,402
Longreach,QLD,10 - 14,280
Longreach,QLD,15 - 19,334
Longreach,QLD,20 - 24,327
Longreach,QLD,25 - 29,336
Longreach,QLD,30 - 34,339
Longreach,QLD,35 - 39,373
Longreach,QLD,40 - 44,344
Longreach,QLD,45 - 49,306
Longreach,QLD,50 - 54,276
Longreach,QLD,55 - 59,194
Longreach,QLD,60 - 64,142
Longreach,QLD,65 - 69,129
Longreach,QLD,70 - 74,150
Longreach,QLD,75 - 79,110
Longreach,QLD,80 - 84,72
Longreach,QLD,85 and over,57
Lower Eyre Peninsula,SA,0 - 4,271
Lower Eyre Peninsula,SA,5 - 9,360
Lower Eyre Peninsula,SA,10 - 14,348
Lower Eyre Peninsula,SA,15 - 19,273
Lower Eyre Peninsula,SA,20 - 24,152
Lower Eyre Peninsula,SA,25 - 29,217
Lower Eyre Peninsula,SA,30 - 34,287
Lower Eyre Peninsula,SA,35 - 39,338
Lower Eyre Peninsula,SA,40 - 44,386
Lower Eyre Peninsula,SA,45 - 49,334
Lower Eyre Peninsula,SA,50 - 54,302
Lower Eyre Peninsula,SA,55 - 59,275
Lower Eyre Peninsula,SA,60 - 64,206
Lower Eyre Peninsula,SA,65 - 69,171
Lower Eyre Peninsula,SA,70 - 74,114
Lower Eyre Peninsula,SA,75 - 79,127
Lower Eyre Peninsula,SA,80 - 84,60
Lower Eyre Peninsula,SA,85 and over,48
Loxton Waikerie,SA,0 - 4,817
Loxton Waikerie,SA,5 - 9,893
Loxton Waikerie,SA,10 - 14,883
Loxton Waikerie,SA,15 - 19,745
Loxton Waikerie,SA,20 - 24,572
Loxton Waikerie,SA,25 - 29,668
Loxton Waikerie,SA,30 - 34,847
Loxton Waikerie,SA,35 - 39,878
Loxton Waikerie,SA,40 - 44,947
Loxton Waikerie,SA,45 - 49,897
Loxton Waikerie,SA,50 - 54,880
Loxton Waikerie,SA,55 - 59,745
Loxton Waikerie,SA,60 - 64,576
Loxton Waikerie,SA,65 - 69,463
Loxton Waikerie,SA,70 - 74,420
Loxton Waikerie,SA,75 - 79,416
Loxton Waikerie,SA,80 - 84,283
Loxton Waikerie,SA,85 and over,241
MacDonnell,NT,0 - 4,723
MacDonnell,NT,5 - 9,690
MacDonnell,NT,10 - 14,677
MacDonnell,NT,15 - 19,658
MacDonnell,NT,20 - 24,630
MacDonnell,NT,25 - 29,679
MacDonnell,NT,30 - 34,613
MacDonnell,NT,35 - 39,478
MacDonnell,NT,40 - 44,415
MacDonnell,NT,45 - 49,330
MacDonnell,NT,50 - 54,293
MacDonnell,NT,55 - 59,193
MacDonnell,NT,60 - 64,139
MacDonnell,NT,65 - 69,97
MacDonnell,NT,70 - 74,67
MacDonnell,NT,75 - 79,33
MacDonnell,NT,80 - 84,25
MacDonnell,NT,85 and over,16
Macedon Ranges,VIC,0 - 4,2559
Macedon Ranges,VIC,5 - 9,3176
Macedon Ranges,VIC,10 - 14,3232
Macedon Ranges,VIC,15 - 19,2785
Macedon Ranges,VIC,20 - 24,1720
Macedon Ranges,VIC,25 - 29,1695
Macedon Ranges,VIC,30 - 34,2471
Macedon Ranges,VIC,35 - 39,3039
Macedon Ranges,VIC,40 - 44,3352
Macedon Ranges,VIC,45 - 49,3048
Macedon Ranges,VIC,50 - 54,2953
Macedon Ranges,VIC,55 - 59,2388
Macedon Ranges,VIC,60 - 64,1556
Macedon Ranges,VIC,65 - 69,1117
Macedon Ranges,VIC,70 - 74,883
Macedon Ranges,VIC,75 - 79,731
Macedon Ranges,VIC,80 - 84,487
Macedon Ranges,VIC,85 and over,413
Mackay,QLD,0 - 4,6642
Mackay,QLD,5 - 9,7130
Mackay,QLD,10 - 14,7379
Mackay,QLD,15 - 19,6765
Mackay,QLD,20 - 24,5591
Mackay,QLD,25 - 29,5943
Mackay,QLD,30 - 34,6795
Mackay,QLD,35 - 39,7076
Mackay,QLD,40 - 44,7615
Mackay,QLD,45 - 49,6830
Mackay,QLD,50 - 54,5870
Mackay,QLD,55 - 59,4886
Mackay,QLD,60 - 64,3654
Mackay,QLD,65 - 69,2984
Mackay,QLD,70 - 74,2461
Mackay,QLD,75 - 79,1835
Mackay,QLD,80 - 84,1178
Mackay,QLD,85 and over,920
Maitland,NSW,0 - 4,4411
Maitland,NSW,5 - 9,4506
Maitland,NSW,10 - 14,4518
Maitland,NSW,15 - 19,4481
Maitland,NSW,20 - 24,3683
Maitland,NSW,25 - 29,3795
Maitland,NSW,30 - 34,4041
Maitland,NSW,35 - 39,4146
Maitland,NSW,40 - 44,4513
Maitland,NSW,45 - 49,4099
Maitland,NSW,50 - 54,3792
Maitland,NSW,55 - 59,3049
Maitland,NSW,60 - 64,2155
Maitland,NSW,65 - 69,1794
Maitland,NSW,70 - 74,1690
Maitland,NSW,75 - 79,1424
Maitland,NSW,80 - 84,889
Maitland,NSW,85 and over,656
Mallala,SA,0 - 4,476
Mallala,SA,5 - 9,654
Mallala,SA,10 - 14,666
Mallala,SA,15 - 19,592
Mallala,SA,20 - 24,337
Mallala,SA,25 - 29,387
Mallala,SA,30 - 34,583
Mallala,SA,35 - 39,698
Mallala,SA,40 - 44,731
Mallala,SA,45 - 49,566
Mallala,SA,50 - 54,498
Mallala,SA,55 - 59,423
Mallala,SA,60 - 64,311
Mallala,SA,65 - 69,214
Mallala,SA,70 - 74,147
Mallala,SA,75 - 79,108
Mallala,SA,80 - 84,66
Mallala,SA,85 and over,52
Mandurah,WA,0 - 4,2810
Mandurah,WA,5 - 9,3435
Mandurah,WA,10 - 14,3788
Mandurah,WA,15 - 19,3406
Mandurah,WA,20 - 24,2406
Mandurah,WA,25 - 29,2342
Mandurah,WA,30 - 34,2825
Mandurah,WA,35 - 39,3274
Mandurah,WA,40 - 44,3621
Mandurah,WA,45 - 49,3333
Mandurah,WA,50 - 54,3036
Mandurah,WA,55 - 59,2990
Mandurah,WA,60 - 64,2959
Mandurah,WA,65 - 69,2853
Mandurah,WA,70 - 74,2766
Mandurah,WA,75 - 79,1959
Mandurah,WA,80 - 84,1066
Mandurah,WA,85 and over,732
Manjimup,WA,0 - 4,797
Manjimup,WA,5 - 9,842
Manjimup,WA,10 - 14,904
Manjimup,WA,15 - 19,636
Manjimup,WA,20 - 24,501
Manjimup,WA,25 - 29,556
Manjimup,WA,30 - 34,696
Manjimup,WA,35 - 39,785
Manjimup,WA,40 - 44,877
Manjimup,WA,45 - 49,728
Manjimup,WA,50 - 54,676
Manjimup,WA,55 - 59,577
Manjimup,WA,60 - 64,465
Manjimup,WA,65 - 69,367
Manjimup,WA,70 - 74,303
Manjimup,WA,75 - 79,258
Manjimup,WA,80 - 84,147
Manjimup,WA,85 and over,122
Manningham,VIC,0 - 4,5801
Manningham,VIC,5 - 9,6513
Manningham,VIC,10 - 14,7467
Manningham,VIC,15 - 19,7963
Manningham,VIC,20 - 24,7708
Manningham,VIC,25 - 29,6961
Manningham,VIC,30 - 34,7811
Manningham,VIC,35 - 39,7860
Manningham,VIC,40 - 44,8390
Manningham,VIC,45 - 49,8051
Manningham,VIC,50 - 54,8240
Manningham,VIC,55 - 59,8232
Manningham,VIC,60 - 64,7074
Manningham,VIC,65 - 69,5269
Manningham,VIC,70 - 74,3996
Manningham,VIC,75 - 79,2821
