Local Government Area,State/Territory,Age Group,Population
Lockhart River,QLD,50 - 54,30
Lockhart River,QLD,55 - 59,21
Lockhart River,QLD,60 - 64,23
Lockhart River,QLD,65 - 69,7
Lockhart River,QLD,70 - 74,8
Lockhart River,QLD,75 - 79,2
Lockhart River,QLD,80 - 84,0
Lockhart River,QLD,85 and over,0
Lockyer Valley,QLD,0 - 4,2280
Lockyer Valley,QLD,5 - 9,2372
Lockyer Valley,QLD,10 - 14,2627
Lockyer Valley,QLD,15 - 19,2537
Lockyer Valley,QLD,20 - 24,1983
Lockyer Valley,QLD,25 - 29,1726
Lockyer Valley,QLD,30 - 34,1779
Lockyer Valley,QLD,35 - 39,2295
Lockyer Valley,QLD,40 - 44,2372
Lockyer Valley,QLD,45 - 49,2490
Lockyer Valley,QLD,50 - 54,2245
Lockyer Valley,QLD,55 - 59,2119
Lockyer Valley,QLD,60 - 64,2017
Lockyer Valley,QLD,65 - 69,1512
Lockyer Valley,QLD,70 - 74,1042
Lockyer Valley,QLD,75 - 79,723
Lockyer Valley,QLD,80 - 84,480
Lockyer Valley,QLD,85 and over,375
Loddon,VIC,0 - 4,423
Loddon,VIC,5 - 9,470
Loddon,VIC,10 - 14,512
Loddon,VIC,15 - 19,437
Loddon,VIC,20 - 24,277
Loddon,VIC,25 - 29,295
Loddon,VIC,30 - 34,342
Loddon,VIC,35 - 39,422
Loddon,VIC,40 - 44,490
Loddon,VIC,45 - 49,611
Loddon,VIC,50 - 54,591
Loddon,VIC,55 - 59,656
Loddon,VIC,60 - 64,610
Loddon,VIC,65 - 69,440
Loddon,VIC,70 - 74,429
Loddon,VIC,75 - 79,359
Loddon,VIC,80 - 84,244
Loddon,VIC,85 and over,204
Logan,QLD,0 - 4,21381
Logan,QLD,5 - 9,20210
Logan,QLD,10 - 14,21606
Logan,QLD,15 - 19,21689
Logan,QLD,20 - 24,20207
Logan,QLD,25 - 29,19272
Logan,QLD,30 - 34,19035
Logan,QLD,35 - 39,20449
Logan,QLD,40 - 44,18992
Logan,QLD,45 - 49,19218
Logan,QLD,50 - 54,17211
Logan,QLD,55 - 59,15878
Logan,QLD,60 - 64,13307
Logan,QLD,65 - 69,8309
Logan,QLD,70 - 74,5364
Logan,QLD,75 - 79,3765
Logan,QLD,80 - 84,2686
Logan,QLD,85 and over,2049
Longreach,QLD,0 - 4,313
Longreach,QLD,5 - 9,360
Longreach,QLD,10 - 14,292
Longreach,QLD,15 - 19,236
Longreach,QLD,20 - 24,304
Longreach,QLD,25 - 29,332
Longreach,QLD,30 - 34,276
Longreach,QLD,35 - 39,291
Longreach,QLD,40 - 44,307
Longreach,QLD,45 - 49,291
Longreach,QLD,50 - 54,289
Longreach,QLD,55 - 59,233
Longreach,QLD,60 - 64,171
Longreach,QLD,65 - 69,114
Longreach,QLD,70 - 74,114
Longreach,QLD,75 - 79,133
Longreach,QLD,80 - 84,75
Longreach,QLD,85 and over,62
Lower Eyre Peninsula,SA,0 - 4,261
Lower Eyre Peninsula,SA,5 - 9,341
Lower Eyre Peninsula,SA,10 - 14,385
Lower Eyre Peninsula,SA,15 - 19,300
Lower Eyre Peninsula,SA,20 - 24,199
Lower Eyre Peninsula,SA,25 - 29,202
Lower Eyre Peninsula,SA,30 - 34,268
Lower Eyre Peninsula,SA,35 - 39,373
Lower Eyre Peninsula,SA,40 - 44,363
Lower Eyre Peninsula,SA,45 - 49,407
Lower Eyre Peninsula,SA,50 - 54,361
Lower Eyre Peninsula,SA,55 - 59,331
Lower Eyre Peninsula,SA,60 - 64,313
Lower Eyre Peninsula,SA,65 - 69,202
Lower Eyre Peninsula,SA,70 - 74,162
Lower Eyre Peninsula,SA,75 - 79,100
Lower Eyre Peninsula,SA,80 - 84,92
Lower Eyre Peninsula,SA,85 and over,52
Loxton Waikerie,SA,0 - 4,690
Loxton Waikerie,SA,5 - 9,760
Loxton Waikerie,SA,10 - 14,895
Loxton Waikerie,SA,15 - 19,773
Loxton Waikerie,SA,20 - 24,553
Loxton Waikerie,SA,25 - 29,537
Loxton Waikerie,SA,30 - 34,651
Loxton Waikerie,SA,35 - 39,766
Loxton Waikerie,SA,40 - 44,849
Loxton Waikerie,SA,45 - 49,876
Loxton Waikerie,SA,50 - 54,836
Loxton Waikerie,SA,55 - 59,863
Loxton Waikerie,SA,60 - 64,739
Loxton Waikerie,SA,65 - 69,567
Loxton Waikerie,SA,70 - 74,424
Loxton Waikerie,SA,75 - 79,362
Loxton Waikerie,SA,80 - 84,352
Loxton Waikerie,SA,85 and over,278
MacDonnell,NT,0 - 4,610
MacDonnell,NT,5 - 9,615
MacDonnell,NT,10 - 14,542
MacDonnell,NT,15 - 19,649
MacDonnell,NT,20 - 24,763
MacDonnell,NT,25 - 29,664
MacDonnell,NT,30 - 34,613
MacDonnell,NT,35 - 39,527
MacDonnell,NT,40 - 44,411
MacDonnell,NT,45 - 49,371
MacDonnell,NT,50 - 54,331
MacDonnell,NT,55 - 59,217
MacDonnell,NT,60 - 64,174
MacDonnell,NT,65 - 69,100
MacDonnell,NT,70 - 74,56
MacDonnell,NT,75 - 79,32
MacDonnell,NT,80 - 84,20
MacDonnell,NT,85 and over,12
Macedon Ranges,VIC,0 - 4,2652
Macedon Ranges,VIC,5 - 9,2993
Macedon Ranges,VIC,10 - 14,3188
Macedon Ranges,VIC,15 - 19,3079
Macedon Ranges,VIC,20 - 24,1993
Macedon Ranges,VIC,25 - 29,1587
Macedon Ranges,VIC,30 - 34,2071
Macedon Ranges,VIC,35 - 39,3085
Macedon Ranges,VIC,40 - 44,3293
Macedon Ranges,VIC,45 - 49,3401
Macedon Ranges,VIC,50 - 54,3058
Macedon Ranges,VIC,55 - 59,2913
Macedon Ranges,VIC,60 - 64,2618
Macedon Ranges,VIC,65 - 69,1613
Macedon Ranges,VIC,70 - 74,1093
Macedon Ranges,VIC,75 - 79,793
Macedon Ranges,VIC,80 - 84,614
Macedon Ranges,VIC,85 and over,540
Mackay,QLD,0 - 4,7629
Mackay,QLD,5 - 9,7605
Mackay,QLD,10 - 14,7969
Mackay,QLD,15 - 19,7851
Mackay,QLD,20 - 24,7431
Mackay,QLD,25 - 29,7489
Mackay,QLD,30 - 34,7259
Mackay,QLD,35 - 39,8331
Mackay,QLD,40 - 44,8256
Mackay,QLD,45 - 49,8664
Mackay,QLD,50 - 54,7639
Mackay,QLD,55 - 59,6122
Mackay,QLD,60 - 64,5151
Mackay,QLD,65 - 69,3615
Mackay,QLD,70 - 74,2802
Mackay,QLD,75 - 79,2197
Mackay,QLD,80 - 84,1454
Mackay,QLD,85 and over,1180
Maitland,NSW,0 - 4,5027
Maitland,NSW,5 - 9,4900
Maitland,NSW,10 - 14,4852
Maitland,NSW,15 - 19,4778
Maitland,NSW,20 - 24,4577
Maitland,NSW,25 - 29,4326
Maitland,NSW,30 - 34,4488
Maitland,NSW,35 - 39,4902
Maitland,NSW,40 - 44,4405
Maitland,NSW,45 - 49,4835
Maitland,NSW,50 - 54,4274
Maitland,NSW,55 - 59,3836
Maitland,NSW,60 - 64,3313
Maitland,NSW,65 - 69,2299
Maitland,NSW,70 - 74,1791
Maitland,NSW,75 - 79,1508
Maitland,NSW,80 - 84,1225
Maitland,NSW,85 and over,908
Mallala,SA,0 - 4,497
Mallala,SA,5 - 9,580
Mallala,SA,10 - 14,682
Mallala,SA,15 - 19,648
Mallala,SA,20 - 24,437
Mallala,SA,25 - 29,394
Mallala,SA,30 - 34,472
Mallala,SA,35 - 39,680
Mallala,SA,40 - 44,750
Mallala,SA,45 - 49,742
Mallala,SA,50 - 54,636
Mallala,SA,55 - 59,531
Mallala,SA,60 - 64,469
Mallala,SA,65 - 69,291
Mallala,SA,70 - 74,204
Mallala,SA,75 - 79,117
Mallala,SA,80 - 84,78
Mallala,SA,85 and over,77
Mandurah,WA,0 - 4,3710
Mandurah,WA,5 - 9,3847
Mandurah,WA,10 - 14,4319
Mandurah,WA,15 - 19,4378
Mandurah,WA,20 - 24,3656
Mandurah,WA,25 - 29,3222
Mandurah,WA,30 - 34,3266
Mandurah,WA,35 - 39,4027
Mandurah,WA,40 - 44,4148
Mandurah,WA,45 - 49,4437
Mandurah,WA,50 - 54,4210
Mandurah,WA,55 - 59,4095
Mandurah,WA,60 - 64,4480
Mandurah,WA,65 - 69,3984
Mandurah,WA,70 - 74,3365
Mandurah,WA,75 - 79,2682
Mandurah,WA,80 - 84,1839
Mandurah,WA,85 and over,1275
Manjimup,WA,0 - 4,606
Manjimup,WA,5 - 9,745
Manjimup,WA,10 - 14,748
Manjimup,WA,15 - 19,665
Manjimup,WA,20 - 24,405
Manjimup,WA,25 - 29,460
Manjimup,WA,30 - 34,462
Manjimup,WA,35 - 39,667
Manjimup,WA,40 - 44,713
Manjimup,WA,45 - 49,796
Manjimup,WA,50 - 54,718
Manjimup,WA,55 - 59,639
Manjimup,WA,60 - 64,609
Manjimup,WA,65 - 69,425
Manjimup,WA,70 - 74,340
Manjimup,WA,75 - 79,276
Manjimup,WA,80 - 84,188
Manjimup,WA,85 and over,144
Manningham,VIC,0 - 4,5827
Manningham,VIC,5 - 9,6209
Manningham,VIC,10 - 14,6917
Manningham,VIC,15 - 19,8089
Manningham,VIC,20 - 24,8004
Manningham,VIC,25 - 29,6505
Manningham,VIC,30 - 34,6275
Manningham,VIC,35 - 39,7906
Manningham,VIC,40 - 44,8215
Manningham,VIC,45 - 49,8655
Manningham,VIC,50 - 54,7920
Manningham,VIC,55 - 59,7323
Manningham,VIC,60 - 64,7697
Manningham,VIC,65 - 69,6443
Manningham,VIC,70 - 74,5105
Manningham,VIC,75 - 79,3687
Manningham,VIC,80 - 84,2583
Manningham,VIC,85 and over,2179
Mansfield,VIC,0 - 4,404
Mansfield,VIC,5 - 9,385
Mansfield,VIC,10 - 14,584
Mansfield,VIC,15 - 19,542
Mansfield,VIC,20 - 24,271
Mansfield,VIC,25 - 29,344
Mansfield,VIC,30 - 34,378
Mansfield,VIC,35 - 39,427
Mansfield,VIC,40 - 44,490
Mansfield,VIC,45 - 49,603
Mansfield,VIC,50 - 54,624
Mansfield,VIC,55 - 59,608
Mansfield,VIC,60 - 64,604
Mansfield,VIC,65 - 69,443
Mansfield,VIC,70 - 74,315
Mansfield,VIC,75 - 79,240
Mansfield,VIC,80 - 84,172
Mansfield,VIC,85 and over,159
Mapoon,QLD,0 - 4,22
Mapoon,QLD,5 - 9,21
Mapoon,QLD,10 - 14,21
Mapoon,QLD,15 - 19,28
Mapoon,QLD,20 - 24,16
Mapoon,QLD,25 - 29,23
Mapoon,QLD,30 - 34,17
Mapoon,QLD,35 - 39,19
Mapoon,QLD,40 - 44,23
Mapoon,QLD,45 - 49,15
Mapoon,QLD,50 - 54,25
Mapoon,QLD,55 - 59,11
Mapoon,QLD,60 - 64,7
Mapoon,QLD,65 - 69,3
Mapoon,QLD,70 - 74,2
Mapoon,QLD,75 - 79,6
Mapoon,QLD,80 - 84,1
Mapoon,QLD,85 and over,2
Maralinga Tjarutja,SA,0 - 4,0
Maralinga Tjarutja,SA,5 - 9,12
Maralinga Tjarutja,SA,10 - 14,9
Maralinga Tjarutja,SA,15 - 19,8
Maralinga Tjarutja,SA,20 - 24,7
Maralinga Tjarutja,SA,25 - 29,3
Maralinga Tjarutja,SA,30 - 34,6
Maralinga Tjarutja,SA,35 - 39,10
Maralinga Tjarutja,SA,40 - 44,8
Maralinga Tjarutja,SA,45 - 49,3
Maralinga Tjarutja,SA,50 - 54,14
Maralinga Tjarutja,SA,55 - 59,5
Maralinga Tjarutja,SA,60 - 64,2
Maralinga Tjarutja,SA,65 - 69,0
Maralinga Tjarutja,SA,70 - 74,0
Maralinga Tjarutja,SA,75 - 79,0
Maralinga Tjarutja,SA,80 - 84,1
Maralinga Tjarutja,SA,85 and over,0
Maranoa,QLD,0 - 4,1009
Maranoa,QLD,5 - 9,978
Maranoa,QLD,10 - 14,963
Maranoa,QLD,15 - 19,809
Maranoa,QLD,20 - 24,863
Maranoa,QLD,25 - 29,876
Maranoa,QLD,30 - 34,876
Maranoa,QLD,35 - 39,970
Maranoa,QLD,40 - 44,873
Maranoa,QLD,45 - 49,981
Maranoa,QLD,50 - 54,828
Maranoa,QLD,55 - 59,741
Maranoa,QLD,60 - 64,640
Maranoa,QLD,65 - 69,497
Maranoa,QLD,70 - 74,362
Maranoa,QLD,75 - 79,317
Maranoa,QLD,80 - 84,224
Maranoa,QLD,85 and over,145
Maribyrnong,VIC,0 - 4,4760
Maribyrnong,VIC,5 - 9,3472
Maribyrnong,VIC,10 - 14,3073
Maribyrnong,VIC,15 - 19,3497
Maribyrnong,VIC,20 - 24,6532
Maribyrnong,VIC,25 - 29,7535
Maribyrnong,VIC,30 - 34,7299
Maribyrnong,VIC,35 - 39,6618
Maribyrnong,VIC,40 - 44,5289
Maribyrnong,VIC,45 - 49,4700
Maribyrnong,VIC,50 - 54,3985
Maribyrnong,VIC,55 - 59,2985
Maribyrnong,VIC,60 - 64,2375
Maribyrnong,VIC,65 - 69,1936
Maribyrnong,VIC,70 - 74,1703
Maribyrnong,VIC,75 - 79,1723
Maribyrnong,VIC,80 - 84,1337
Maribyrnong,VIC,85 and over,1083
Marion,SA,0 - 4,4564
Marion,SA,5 - 9,4327
Marion,SA,10 - 14,4557
Marion,SA,15 - 19,5442
Marion,SA,20 - 24,6018
Marion,SA,25 - 29,5596
Marion,SA,30 - 34,5523
Marion,SA,35 - 39,5739
Marion,SA,40 - 44,5624
Marion,SA,45 - 49,5979
Marion,SA,50 - 54,6003
Marion,SA,55 - 59,5062
Marion,SA,60 - 64,4320
Marion,SA,65 - 69,3275
Marion,SA,70 - 74,2921
Marion,SA,75 - 79,2896
Marion,SA,80 - 84,2697
Marion,SA,85 and over,1993
Maroondah,VIC,0 - 4,6731
Maroondah,VIC,5 - 9,6411
Maroondah,VIC,10 - 14,6565
Maroondah,VIC,15 - 19,7048
Maroondah,VIC,20 - 24,7230
Maroondah,VIC,25 - 29,6976
Maroondah,VIC,30 - 34,7015
Maroondah,VIC,35 - 39,8131
Maroondah,VIC,40 - 44,7459
Maroondah,VIC,45 - 49,7597
Maroondah,VIC,50 - 54,6682
Maroondah,VIC,55 - 59,6091
Maroondah,VIC,60 - 64,5639
Maroondah,VIC,65 - 69,4019
Maroondah,VIC,70 - 74,3196
Maroondah,VIC,75 - 79,2903
Maroondah,VIC,80 - 84,2269
Maroondah,VIC,85 and over,2072
McKinlay,QLD,0 - 4,78
McKinlay,QLD,5 - 9,56
McKinlay,QLD,10 - 14,44
McKinlay,QLD,15 - 19,47
McKinlay,QLD,20 - 24,104
McKinlay,QLD,25 - 29,92
McKinlay,QLD,30 - 34,77
McKinlay,QLD,35 - 39,77
McKinlay,QLD,40 - 44,74
McKinlay,QLD,45 - 49,74
McKinlay,QLD,50 - 54,70
McKinlay,QLD,55 - 59,63
McKinlay,QLD,60 - 64,49
McKinlay,QLD,65 - 69,36
McKinlay,QLD,70 - 74,16
McKinlay,QLD,75 - 79,20
McKinlay,QLD,80 - 84,6
McKinlay,QLD,85 and over,11
Meander Valley,TAS,0 - 4,1197
Meander Valley,TAS,5 - 9,1263
Meander Valley,TAS,10 - 14,1456
Meander Valley,TAS,15 - 19,1305
Meander Valley,TAS,20 - 24,944
Meander Valley,TAS,25 - 29,930
Meander Valley,TAS,30 - 34,1021
Meander Valley,TAS,35 - 39,1386
Meander Valley,TAS,40 - 44,1440
Meander Valley,TAS,45 - 49,1461
Meander Valley,TAS,50 - 54,1441
Meander Valley,TAS,55 - 59,1384
Meander Valley,TAS,60 - 64,1187
Meander Valley,TAS,65 - 69,906
Meander Valley,TAS,70 - 74,718
Meander Valley,TAS,75 - 79,557
Meander Valley,TAS,80 - 84,418
Meander Valley,TAS,85 and over,328
Meekatharra,WA,0 - 4,107
Meekatharra,WA,5 - 9,109
Meekatharra,WA,10 - 14,84
Meekatharra,WA,15 - 19,58
Meekatharra,WA,20 - 24,102
Meekatharra,WA,25 - 29,123
Meekatharra,WA,30 - 34,102
Meekatharra,WA,35 - 39,95
Meekatharra,WA,40 - 44,106
Meekatharra,WA,45 - 49,101
Meekatharra,WA,50 - 54,89
Meekatharra,WA,55 - 59,54
Meekatharra,WA,60 - 64,60
Meekatharra,WA,65 - 69,37
Meekatharra,WA,70 - 74,11
Meekatharra,WA,75 - 79,10
Meekatharra,WA,80 - 84,13
Meekatharra,WA,85 and over,9
Melbourne,VIC,0 - 4,2871
Melbourne,VIC,5 - 9,1726
Melbourne,VIC,10 - 14,1673
Melbourne,VIC,15 - 19,6657
Melbourne,VIC,20 - 24,19829
Melbourne,VIC,25 - 29,16227
Melbourne,VIC,30 - 34,10329
Melbourne,VIC,35 - 39,6501
Melbourne,VIC,40 - 44,4457
Melbourne,VIC,45 - 49,3805
Melbourne,VIC,50 - 54,3695
Melbourne,VIC,55 - 59,3415
Melbourne,VIC,60 - 64,3068
Melbourne,VIC,65 - 69,1858
Melbourne,VIC,70 - 74,1340
Melbourne,VIC,75 - 79,1033
Melbourne,VIC,80 - 84,743
Melbourne,VIC,85 and over,710
Melton,VIC,0 - 4,8504
Melton,VIC,5 - 9,7255
Melton,VIC,10 - 14,6744
Melton,VIC,15 - 19,6592
Melton,VIC,20 - 24,6718
Melton,VIC,25 - 29,8092
Melton,VIC,30 - 34,8740
Melton,VIC,35 - 39,8325
Melton,VIC,40 - 44,6583
Melton,VIC,45 - 49,5961
Melton,VIC,50 - 54,5494
Melton,VIC,55 - 59,4790
Melton,VIC,60 - 64,3371
Melton,VIC,65 - 69,1897
Melton,VIC,70 - 74,1290
Melton,VIC,75 - 79,954
Melton,VIC,80 - 84,717
Melton,VIC,85 and over,525
Melville,WA,0 - 4,5081
Melville,WA,5 - 9,5261
Melville,WA,10 - 14,6220
Melville,WA,15 - 19,7480
Melville,WA,20 - 24,7887
Melville,WA,25 - 29,5717
Melville,WA,30 - 34,5191
Melville,WA,35 - 39,6214
Melville,WA,40 - 44,6819
Melville,WA,45 - 49,7733
Melville,WA,50 - 54,7574
Melville,WA,55 - 59,6844
Melville,WA,60 - 64,5522
Melville,WA,65 - 69,3914
Melville,WA,70 - 74,3263
Melville,WA,75 - 79,3100
Melville,WA,80 - 84,2572
Melville,WA,85 and over,2215
Menzies,WA,0 - 4,27
Menzies,WA,5 - 9,26
Menzies,WA,10 - 14,17
Menzies,WA,15 - 19,12
Menzies,WA,20 - 24,20
Menzies,WA,25 - 29,24
Menzies,WA,30 - 34,17
Menzies,WA,35 - 39,14
Menzies,WA,40 - 44,25
Menzies,WA,45 - 49,32
Menzies,WA,50 - 54,28
Menzies,WA,55 - 59,29
Menzies,WA,60 - 64,14
Menzies,WA,65 - 69,10
Menzies,WA,70 - 74,9
Menzies,WA,75 - 79,3
Menzies,WA,80 - 84,0
Menzies,WA,85 and over,1
Merredin,WA,0 - 4,247
Merredin,WA,5 - 9,239
Merredin,WA,10 - 14,250
Merredin,WA,15 - 19,265
Merredin,WA,20 - 24,220
Merredin,WA,25 - 29,201
Merredin,WA,30 - 34,206
Merredin,WA,35 - 39,233
Merredin,WA,40 - 44,237
Merredin,WA,45 - 49,247
Merredin,WA,50 - 54,222
Merredin,WA,55 - 59,204
Merredin,WA,60 - 64,163
Merredin,WA,65 - 69,121
Merredin,WA,70 - 74,108
Merredin,WA,75 - 79,77
Merredin,WA,80 - 84,62
Merredin,WA,85 and over,46
Mid Murray,SA,0 - 4,363
Mid Murray,SA,5 - 9,422
Mid Murray,SA,10 - 14,534
Mid Murray,SA,15 - 19,445
Mid Murray,SA,20 - 24,316
Mid Murray,SA,25 - 29,349
Mid Murray,SA,30 - 34,336
Mid Murray,SA,35 - 39,533
Mid Murray,SA,40 - 44,623
Mid Murray,SA,45 - 49,622
Mid Murray,SA,50 - 54,691
Mid Murray,SA,55 - 59,759
Mid Murray,SA,60 - 64,715
Mid Murray,SA,65 - 69,539
Mid Murray,SA,70 - 74,365
Mid Murray,SA,75 - 79,291
Mid Murray,SA,80 - 84,165
Mid Murray,SA,85 and over,131
Mid-Western Regional,NSW,0 - 4,1392
Mid-Western Regional,NSW,5 - 9,1482
Mid-Western Regional,NSW,10 - 14,1612
Mid-Western Regional,NSW,15 - 19,1528
Mid-Western Regional,NSW,20 - 24,1092
Mid-Western Regional,NSW,25 - 29,1034
Mid-Western Regional,NSW,30 - 34,1135
Mid-Western Regional,NSW,35 - 39,1512
Mid-Western Regional,NSW,40 - 44,1560
Mid-Western Regional,NSW,45 - 49,1633
Mid-Western Regional,NSW,50 - 54,1496
Mid-Western Regional,NSW,55 - 59,1446
Mid-Western Regional,NSW,60 - 64,1566
Mid-Western Regional,NSW,65 - 69,1186
Mid-Western Regional,NSW,70 - 74,922
Mid-Western Regional,NSW,75 - 79,662
Mid-Western Regional,NSW,80 - 84,518
Mid-Western Regional,NSW,85 and over,410
Mildura,VIC,0 - 4,3394
Mildura,VIC,5 - 9,3655
Mildura,VIC,10 - 14,4080
Mildura,VIC,15 - 19,3666
Mildura,VIC,20 - 24,2868
Mildura,VIC,25 - 29,2836
Mildura,VIC,30 - 34,3018
Mildura,VIC,35 - 39,3555
Mildura,VIC,40 - 44,3515
Mildura,VIC,45 - 49,3710
Mildura,VIC,50 - 54,3402
Mildura,VIC,55 - 59,3089
Mildura,VIC,60 - 64,2634
Mildura,VIC,65 - 69,2102
Mildura,VIC,70 - 74,1835
Mildura,VIC,75 - 79,1589
Mildura,VIC,80 - 84,1254
Mildura,VIC,85 and over,938
Mingenew,WA,0 - 4,32
Mingenew,WA,5 - 9,57
Mingenew,WA,10 - 14,23
Mingenew,WA,15 - 19,17
Mingenew,WA,20 - 24,27
Mingenew,WA,25 - 29,27
Mingenew,WA,30 - 34,38
Mingenew,WA,35 - 39,44
Mingenew,WA,40 - 44,38
Mingenew,WA,45 - 49,30
Mingenew,WA,50 - 54,37
Mingenew,WA,55 - 59,37
Mingenew,WA,60 - 64,21
Mingenew,WA,65 - 69,21
Mingenew,WA,70 - 74,16
Mingenew,WA,75 - 79,5
Mingenew,WA,80 - 84,10
Mingenew,WA,85 and over,3
Mitcham,SA,0 - 4,3531
Mitcham,SA,5 - 9,3612
Mitcham,SA,10 - 14,3859
Mitcham,SA,15 - 19,4413
Mitcham,SA,20 - 24,4501
Mitcham,SA,25 - 29,3592
Mitcham,SA,30 - 34,3651
Mitcham,SA,35 - 39,4421
Mitcham,SA,40 - 44,4384
Mitcham,SA,45 - 49,4685
Mitcham,SA,50 - 54,4493
Mitcham,SA,55 - 59,4404
Mitcham,SA,60 - 64,3851
Mitcham,SA,65 - 69,2800
Mitcham,SA,70 - 74,2232
Mitcham,SA,75 - 79,2066
Mitcham,SA,80 - 84,1880
Mitcham,SA,85 and over,1877
Mitchell,VIC,0 - 4,2392
Mitchell,VIC,5 - 9,2616
Mitchell,VIC,10 - 14,2641
Mitchell,VIC,15 - 19,2577
Mitchell,VIC,20 - 24,1960
Mitchell,VIC,25 - 29,1735
Mitchell,VIC,30 - 34,2056
Mitchell,VIC,35 - 39,2604
Mitchell,VIC,40 - 44,2540
Mitchell,VIC,45 - 49,2504
Mitchell,VIC,50 - 54,2158
Mitchell,VIC,55 - 59,1884
Mitchell,VIC,60 - 64,1527
Mitchell,VIC,65 - 69,1072
Mitchell,VIC,70 - 74,752
Mitchell,VIC,75 - 79,599
Mitchell,VIC,80 - 84,400
Mitchell,VIC,85 and over,285
Moira,VIC,0 - 4,1669
Moira,VIC,5 - 9,1830
Moira,VIC,10 - 14,1957
Moira,VIC,15 - 19,1877
Moira,VIC,20 - 24,1251
Moira,VIC,25 - 29,1284
Moira,VIC,30 - 34,1391
Moira,VIC,35 - 39,1732
Moira,VIC,40 - 44,1826
Moira,VIC,45 - 49,1995
Moira,VIC,50 - 54,1862
Moira,VIC,55 - 59,1863
Moira,VIC,60 - 64,1819
Moira,VIC,65 - 69,1625
Moira,VIC,70 - 74,1362
Moira,VIC,75 - 79,1131
Moira,VIC,80 - 84,839
Moira,VIC,85 and over,655
Monash,VIC,0 - 4,8709
Monash,VIC,5 - 9,8466
Monash,VIC,10 - 14,9187
Monash,VIC,15 - 19,11494
Monash,VIC,20 - 24,16642
Monash,VIC,25 - 29,13008
Monash,VIC,30 - 34,10898
Monash,VIC,35 - 39,12152
Monash,VIC,40 - 44,11472
Monash,VIC,45 - 49,11390
Monash,VIC,50 - 54,10468
Monash,VIC,55 - 59,9685
Monash,VIC,60 - 64,9416
Monash,VIC,65 - 69,8181
Monash,VIC,70 - 74,6956
Monash,VIC,75 - 79,5640
Monash,VIC,80 - 84,4264
Monash,VIC,85 and over,3293
Moonee Valley,VIC,0 - 4,6336
Moonee Valley,VIC,5 - 9,5940
Moonee Valley,VIC,10 - 14,5841
Moonee Valley,VIC,15 - 19,6400
Moonee Valley,VIC,20 - 24,8088
Moonee Valley,VIC,25 - 29,8337
Moonee Valley,VIC,30 - 34,7969
Moonee Valley,VIC,35 - 39,8663
Moonee Valley,VIC,40 - 44,7960
Moonee Valley,VIC,45 - 49,7685
Moonee Valley,VIC,50 - 54,6962
Moonee Valley,VIC,55 - 59,6120
Moonee Valley,VIC,60 - 64,5356
Moonee Valley,VIC,65 - 69,4445
Moonee Valley,VIC,70 - 74,4068
Moonee Valley,VIC,75 - 79,3446
Moonee Valley,VIC,80 - 84,2687
Moonee Valley,VIC,85 and over,2114
Moora,WA,0 - 4,186
Moora,WA,5 - 9,177
Moora,WA,10 - 14,204
Moora,WA,15 - 19,172
Moora,WA,20 - 24,127
Moora,WA,25 - 29,140
Moora,WA,30 - 34,172
Moora,WA,35 - 39,168
Moora,WA,40 - 44,188
Moora,WA,45 - 49,189
Moora,WA,50 - 54,195
Moora,WA,55 - 59,159
Moora,WA,60 - 64,139
Moora,WA,65 - 69,105
Moora,WA,70 - 74,60
Moora,WA,75 - 79,57
Moora,WA,80 - 84,27
Moora,WA,85 and over,38
Moorabool,VIC,0 - 4,1703
Moorabool,VIC,5 - 9,1927
Moorabool,VIC,10 - 14,2189
Moorabool,VIC,15 - 19,2050
Moorabool,VIC,20 - 24,1548
Moorabool,VIC,25 - 29,1283
Moorabool,VIC,30 - 34,1477
Moorabool,VIC,35 - 39,2015
Moorabool,VIC,40 - 44,2106
Moorabool,VIC,45 - 49,2137
Moorabool,VIC,50 - 54,1922
Moorabool,VIC,55 - 59,1807
Moorabool,VIC,60 - 64,1529
Moorabool,VIC,65 - 69,1033
Moorabool,VIC,70 - 74,733
Moorabool,VIC,75 - 79,574
Moorabool,VIC,80 - 84,442
Moorabool,VIC,85 and over,338
Morawa,WA,0 - 4,44
Morawa,WA,5 - 9,71
Morawa,WA,10 - 14,86
Morawa,WA,15 - 19,100
Morawa,WA,20 - 24,37
Morawa,WA,25 - 29,42
Morawa,WA,30 - 34,38
Morawa,WA,35 - 39,56
Morawa,WA,40 - 44,63
Morawa,WA,45 - 49,58
Morawa,WA,50 - 54,65
Morawa,WA,55 - 59,34
Morawa,WA,60 - 64,45
Morawa,WA,65 - 69,35
Morawa,WA,70 - 74,36
Morawa,WA,75 - 79,24
Morawa,WA,80 - 84,16
Morawa,WA,85 and over,17
Moree Plains,NSW,0 - 4,1257
Moree Plains,NSW,5 - 9,1166
Moree Plains,NSW,10 - 14,1055
Moree Plains,NSW,15 - 19,925
Moree Plains,NSW,20 - 24,876
Moree Plains,NSW,25 - 29,914
Moree Plains,NSW,30 - 34,989
Moree Plains,NSW,35 - 39,1064
Moree Plains,NSW,40 - 44,972
Moree Plains,NSW,45 - 49,997
Moree Plains,NSW,50 - 54,868
Moree Plains,NSW,55 - 59,817
Moree Plains,NSW,60 - 64,700
Moree Plains,NSW,65 - 69,530
Moree Plains,NSW,70 - 74,375
Moree Plains,NSW,75 - 79,262
Moree Plains,NSW,80 - 84,167
