Local Government Area,State/Territory,Age Group,Population
Meander Valley,TAS,70 - 74,629
Meander Valley,TAS,75 - 79,512
Meander Valley,TAS,80 - 84,379
Meander Valley,TAS,85 and over,249
Meekatharra,WA,0 - 4,119
Meekatharra,WA,5 - 9,117
Meekatharra,WA,10 - 14,103
Meekatharra,WA,15 - 19,80
Meekatharra,WA,20 - 24,92
Meekatharra,WA,25 - 29,116
Meekatharra,WA,30 - 34,110
Meekatharra,WA,35 - 39,107
Meekatharra,WA,40 - 44,131
Meekatharra,WA,45 - 49,90
Meekatharra,WA,50 - 54,83
Meekatharra,WA,55 - 59,68
Meekatharra,WA,60 - 64,58
Meekatharra,WA,65 - 69,23
Meekatharra,WA,70 - 74,17
Meekatharra,WA,75 - 79,22
Meekatharra,WA,80 - 84,12
Meekatharra,WA,85 and over,6
Melbourne,VIC,0 - 4,2235
Melbourne,VIC,5 - 9,1536
Melbourne,VIC,10 - 14,1535
Melbourne,VIC,15 - 19,6397
Melbourne,VIC,20 - 24,15490
Melbourne,VIC,25 - 29,11433
Melbourne,VIC,30 - 34,7902
Melbourne,VIC,35 - 39,4903
Melbourne,VIC,40 - 44,3599
Melbourne,VIC,45 - 49,3211
Melbourne,VIC,50 - 54,3203
Melbourne,VIC,55 - 59,3030
Melbourne,VIC,60 - 64,1996
Melbourne,VIC,65 - 69,1474
Melbourne,VIC,70 - 74,1160
Melbourne,VIC,75 - 79,985
Melbourne,VIC,80 - 84,717
Melbourne,VIC,85 and over,619
Melton,VIC,0 - 4,5860
Melton,VIC,5 - 9,5561
Melton,VIC,10 - 14,5488
Melton,VIC,15 - 19,5166
Melton,VIC,20 - 24,5222
Melton,VIC,25 - 29,6325
Melton,VIC,30 - 34,6640
Melton,VIC,35 - 39,5527
Melton,VIC,40 - 44,5137
Melton,VIC,45 - 49,4868
Melton,VIC,50 - 54,4534
Melton,VIC,55 - 59,3343
Melton,VIC,60 - 64,1860
Melton,VIC,65 - 69,1186
Melton,VIC,70 - 74,898
Melton,VIC,75 - 79,735
Melton,VIC,80 - 84,502
Melton,VIC,85 and over,293
Melville,WA,0 - 4,4733
Melville,WA,5 - 9,5411
Melville,WA,10 - 14,6705
Melville,WA,15 - 19,7956
Melville,WA,20 - 24,7288
Melville,WA,25 - 29,5151
Melville,WA,30 - 34,5663
Melville,WA,35 - 39,6085
Melville,WA,40 - 44,7354
Melville,WA,45 - 49,7825
Melville,WA,50 - 54,7476
Melville,WA,55 - 59,6323
Melville,WA,60 - 64,4439
Melville,WA,65 - 69,3680
Melville,WA,70 - 74,3399
Melville,WA,75 - 79,3153
Melville,WA,80 - 84,2387
Melville,WA,85 and over,1748
Menzies,WA,0 - 4,22
Menzies,WA,5 - 9,18
Menzies,WA,10 - 14,11
Menzies,WA,15 - 19,13
Menzies,WA,20 - 24,26
Menzies,WA,25 - 29,30
Menzies,WA,30 - 34,18
Menzies,WA,35 - 39,18
Menzies,WA,40 - 44,21
Menzies,WA,45 - 49,30
Menzies,WA,50 - 54,36
Menzies,WA,55 - 59,6
Menzies,WA,60 - 64,12
Menzies,WA,65 - 69,15
Menzies,WA,70 - 74,1
Menzies,WA,75 - 79,4
Menzies,WA,80 - 84,1
Menzies,WA,85 and over,0
Merredin,WA,0 - 4,267
Merredin,WA,5 - 9,268
Merredin,WA,10 - 14,256
Merredin,WA,15 - 19,269
Merredin,WA,20 - 24,229
Merredin,WA,25 - 29,220
Merredin,WA,30 - 34,256
Merredin,WA,35 - 39,266
Merredin,WA,40 - 44,273
Merredin,WA,45 - 49,249
Merredin,WA,50 - 54,223
Merredin,WA,55 - 59,191
Merredin,WA,60 - 64,147
Merredin,WA,65 - 69,129
Merredin,WA,70 - 74,93
Merredin,WA,75 - 79,75
Merredin,WA,80 - 84,54
Merredin,WA,85 and over,31
Mid Murray,SA,0 - 4,401
Mid Murray,SA,5 - 9,503
Mid Murray,SA,10 - 14,528
Mid Murray,SA,15 - 19,447
Mid Murray,SA,20 - 24,362
Mid Murray,SA,25 - 29,316
Mid Murray,SA,30 - 34,468
Mid Murray,SA,35 - 39,589
Mid Murray,SA,40 - 44,636
Mid Murray,SA,45 - 49,639
Mid Murray,SA,50 - 54,697
Mid Murray,SA,55 - 59,728
Mid Murray,SA,60 - 64,583
Mid Murray,SA,65 - 69,484
Mid Murray,SA,70 - 74,364
Mid Murray,SA,75 - 79,278
Mid Murray,SA,80 - 84,156
Mid Murray,SA,85 and over,128
Mid-Western Regional,NSW,0 - 4,1381
Mid-Western Regional,NSW,5 - 9,1601
Mid-Western Regional,NSW,10 - 14,1745
Mid-Western Regional,NSW,15 - 19,1405
Mid-Western Regional,NSW,20 - 24,943
Mid-Western Regional,NSW,25 - 29,963
Mid-Western Regional,NSW,30 - 34,1366
Mid-Western Regional,NSW,35 - 39,1522
Mid-Western Regional,NSW,40 - 44,1641
Mid-Western Regional,NSW,45 - 49,1493
Mid-Western Regional,NSW,50 - 54,1474
Mid-Western Regional,NSW,55 - 59,1556
Mid-Western Regional,NSW,60 - 64,1305
Mid-Western Regional,NSW,65 - 69,1052
Mid-Western Regional,NSW,70 - 74,811
Mid-Western Regional,NSW,75 - 79,669
Mid-Western Regional,NSW,80 - 84,435
Mid-Western Regional,NSW,85 and over,344
Mildura,VIC,0 - 4,3483
Mildura,VIC,5 - 9,3968
Mildura,VIC,10 - 14,3986
Mildura,VIC,15 - 19,3451
Mildura,VIC,20 - 24,2676
Mildura,VIC,25 - 29,2808
Mildura,VIC,30 - 34,3455
Mildura,VIC,35 - 39,3456
Mildura,VIC,40 - 44,3768
Mildura,VIC,45 - 49,3451
Mildura,VIC,50 - 54,3159
Mildura,VIC,55 - 59,2775
Mildura,VIC,60 - 64,2167
Mildura,VIC,65 - 69,1991
Mildura,VIC,70 - 74,1747
Mildura,VIC,75 - 79,1588
Mildura,VIC,80 - 84,1018
Mildura,VIC,85 and over,730
Mingenew,WA,0 - 4,61
Mingenew,WA,5 - 9,55
Mingenew,WA,10 - 14,27
Mingenew,WA,15 - 19,21
Mingenew,WA,20 - 24,25
Mingenew,WA,25 - 29,41
Mingenew,WA,30 - 34,47
Mingenew,WA,35 - 39,50
Mingenew,WA,40 - 44,44
Mingenew,WA,45 - 49,29
Mingenew,WA,50 - 54,48
Mingenew,WA,55 - 59,27
Mingenew,WA,60 - 64,25
Mingenew,WA,65 - 69,26
Mingenew,WA,70 - 74,11
Mingenew,WA,75 - 79,11
Mingenew,WA,80 - 84,6
Mingenew,WA,85 and over,4
Mitcham,SA,0 - 4,3232
Mitcham,SA,5 - 9,3589
Mitcham,SA,10 - 14,3794
Mitcham,SA,15 - 19,4461
Mitcham,SA,20 - 24,4387
Mitcham,SA,25 - 29,3322
Mitcham,SA,30 - 34,3961
Mitcham,SA,35 - 39,4083
Mitcham,SA,40 - 44,4621
Mitcham,SA,45 - 49,4648
Mitcham,SA,50 - 54,4649
Mitcham,SA,55 - 59,4349
Mitcham,SA,60 - 64,3161
Mitcham,SA,65 - 69,2486
Mitcham,SA,70 - 74,2285
Mitcham,SA,75 - 79,2270
Mitcham,SA,80 - 84,1933
Mitcham,SA,85 and over,1735
Mitchell,VIC,0 - 4,2240
Mitchell,VIC,5 - 9,2567
Mitchell,VIC,10 - 14,2626
Mitchell,VIC,15 - 19,2348
Mitchell,VIC,20 - 24,1658
Mitchell,VIC,25 - 29,1620
Mitchell,VIC,30 - 34,2364
Mitchell,VIC,35 - 39,2392
Mitchell,VIC,40 - 44,2563
Mitchell,VIC,45 - 49,2144
Mitchell,VIC,50 - 54,1978
Mitchell,VIC,55 - 59,1622
Mitchell,VIC,60 - 64,1168
Mitchell,VIC,65 - 69,836
Mitchell,VIC,70 - 74,675
Mitchell,VIC,75 - 79,532
Mitchell,VIC,80 - 84,305
Mitchell,VIC,85 and over,224
Moira,VIC,0 - 4,1597
Moira,VIC,5 - 9,1902
Moira,VIC,10 - 14,2038
Moira,VIC,15 - 19,1705
Moira,VIC,20 - 24,1201
Moira,VIC,25 - 29,1255
Moira,VIC,30 - 34,1527
Moira,VIC,35 - 39,1697
Moira,VIC,40 - 44,1885
Moira,VIC,45 - 49,1818
Moira,VIC,50 - 54,1813
Moira,VIC,55 - 59,1700
Moira,VIC,60 - 64,1513
Moira,VIC,65 - 69,1432
Moira,VIC,70 - 74,1241
Moira,VIC,75 - 79,1083
Moira,VIC,80 - 84,716
Moira,VIC,85 and over,561
Monash,VIC,0 - 4,7974
Monash,VIC,5 - 9,8393
Monash,VIC,10 - 14,9125
Monash,VIC,15 - 19,11262
Monash,VIC,20 - 24,14540
Monash,VIC,25 - 29,11580
Monash,VIC,30 - 34,11854
Monash,VIC,35 - 39,11303
Monash,VIC,40 - 44,11633
Monash,VIC,45 - 49,10943
Monash,VIC,50 - 54,10232
Monash,VIC,55 - 59,10536
Monash,VIC,60 - 64,9099
Monash,VIC,65 - 69,7709
Monash,VIC,70 - 74,6533
Monash,VIC,75 - 79,5169
Monash,VIC,80 - 84,3389
Monash,VIC,85 and over,2221
Moonee Valley,VIC,0 - 4,6141
Moonee Valley,VIC,5 - 9,5796
Moonee Valley,VIC,10 - 14,5957
Moonee Valley,VIC,15 - 19,6176
Moonee Valley,VIC,20 - 24,7474
Moonee Valley,VIC,25 - 29,7807
Moonee Valley,VIC,30 - 34,8762
Moonee Valley,VIC,35 - 39,8280
Moonee Valley,VIC,40 - 44,7859
Moonee Valley,VIC,45 - 49,7289
Moonee Valley,VIC,50 - 54,6556
Moonee Valley,VIC,55 - 59,5836
Moonee Valley,VIC,60 - 64,4770
Moonee Valley,VIC,65 - 69,4423
Moonee Valley,VIC,70 - 74,3917
Moonee Valley,VIC,75 - 79,3489
Moonee Valley,VIC,80 - 84,2448
Moonee Valley,VIC,85 and over,1652
Moora,WA,0 - 4,189
Moora,WA,5 - 9,233
Moora,WA,10 - 14,227
Moora,WA,15 - 19,161
Moora,WA,20 - 24,127
Moora,WA,25 - 29,191
Moora,WA,30 - 34,196
Moora,WA,35 - 39,188
Moora,WA,40 - 44,225
Moora,WA,45 - 49,199
Moora,WA,50 - 54,182
Moora,WA,55 - 59,142
Moora,WA,60 - 64,125
Moora,WA,65 - 69,66
Moora,WA,70 - 74,57
Moora,WA,75 - 79,49
Moora,WA,80 - 84,39
Moora,WA,85 and over,30
Moorabool,VIC,0 - 4,1749
Moorabool,VIC,5 - 9,2092
Moorabool,VIC,10 - 14,2164
Moorabool,VIC,15 - 19,1943
Moorabool,VIC,20 - 24,1331
Moorabool,VIC,25 - 29,1178
Moorabool,VIC,30 - 34,1691
Moorabool,VIC,35 - 39,1968
Moorabool,VIC,40 - 44,2153
Moorabool,VIC,45 - 49,1938
Moorabool,VIC,50 - 54,1849
Moorabool,VIC,55 - 59,1563
Moorabool,VIC,60 - 64,1125
Moorabool,VIC,65 - 69,796
Moorabool,VIC,70 - 74,674
Moorabool,VIC,75 - 79,530
Moorabool,VIC,80 - 84,371
Moorabool,VIC,85 and over,263
Morawa,WA,0 - 4,57
Morawa,WA,5 - 9,93
Morawa,WA,10 - 14,81
Morawa,WA,15 - 19,85
Morawa,WA,20 - 24,24
Morawa,WA,25 - 29,40
Morawa,WA,30 - 34,68
Morawa,WA,35 - 39,76
Morawa,WA,40 - 44,68
Morawa,WA,45 - 49,67
Morawa,WA,50 - 54,53
Morawa,WA,55 - 59,43
Morawa,WA,60 - 64,53
Morawa,WA,65 - 69,40
Morawa,WA,70 - 74,33
Morawa,WA,75 - 79,16
Morawa,WA,80 - 84,15
Morawa,WA,85 and over,12
Moree Plains,NSW,0 - 4,1371
Moree Plains,NSW,5 - 9,1263
Moree Plains,NSW,10 - 14,1079
Moree Plains,NSW,15 - 19,927
Moree Plains,NSW,20 - 24,920
Moree Plains,NSW,25 - 29,1125
Moree Plains,NSW,30 - 34,1247
Moree Plains,NSW,35 - 39,1132
Moree Plains,NSW,40 - 44,1134
Moree Plains,NSW,45 - 49,1018
Moree Plains,NSW,50 - 54,895
Moree Plains,NSW,55 - 59,868
Moree Plains,NSW,60 - 64,665
Moree Plains,NSW,65 - 69,491
Moree Plains,NSW,70 - 74,368
Moree Plains,NSW,75 - 79,253
Moree Plains,NSW,80 - 84,159
Moree Plains,NSW,85 and over,113
Moreland,VIC,0 - 4,8413
Moreland,VIC,5 - 9,7346
Moreland,VIC,10 - 14,6823
Moreland,VIC,15 - 19,7259
Moreland,VIC,20 - 24,11242
Moreland,VIC,25 - 29,12423
Moreland,VIC,30 - 34,13367
Moreland,VIC,35 - 39,11198
Moreland,VIC,40 - 44,10086
Moreland,VIC,45 - 49,8428
Moreland,VIC,50 - 54,6739
Moreland,VIC,55 - 59,6087
Moreland,VIC,60 - 64,5356
Moreland,VIC,65 - 69,5950
Moreland,VIC,70 - 74,5846
Moreland,VIC,75 - 79,5294
Moreland,VIC,80 - 84,3493
Moreland,VIC,85 and over,2292
Moreton Bay,QLD,0 - 4,21871
Moreton Bay,QLD,5 - 9,23818
Moreton Bay,QLD,10 - 14,25196
Moreton Bay,QLD,15 - 19,22028
Moreton Bay,QLD,20 - 24,18415
Moreton Bay,QLD,25 - 29,17904
Moreton Bay,QLD,30 - 34,22910
Moreton Bay,QLD,35 - 39,22951
Moreton Bay,QLD,40 - 44,24295
Moreton Bay,QLD,45 - 49,21986
Moreton Bay,QLD,50 - 54,21276
Moreton Bay,QLD,55 - 59,20168
Moreton Bay,QLD,60 - 64,14512
Moreton Bay,QLD,65 - 69,10903
Moreton Bay,QLD,70 - 74,8870
Moreton Bay,QLD,75 - 79,7227
Moreton Bay,QLD,80 - 84,5055
Moreton Bay,QLD,85 and over,3502
Mornington,QLD,0 - 4,127
Mornington,QLD,5 - 9,111
Mornington,QLD,10 - 14,68
Mornington,QLD,15 - 19,61
Mornington,QLD,20 - 24,104
Mornington,QLD,25 - 29,99
Mornington,QLD,30 - 34,90
Mornington,QLD,35 - 39,84
Mornington,QLD,40 - 44,81
Mornington,QLD,45 - 49,59
Mornington,QLD,50 - 54,51
Mornington,QLD,55 - 59,43
Mornington,QLD,60 - 64,27
Mornington,QLD,65 - 69,23
Mornington,QLD,70 - 74,6
Mornington,QLD,75 - 79,10
Mornington,QLD,80 - 84,6
Mornington,QLD,85 and over,4
Mornington Peninsula,VIC,0 - 4,7979
Mornington Peninsula,VIC,5 - 9,8741
Mornington Peninsula,VIC,10 - 14,9554
Mornington Peninsula,VIC,15 - 19,9026
Mornington Peninsula,VIC,20 - 24,6605
Mornington Peninsula,VIC,25 - 29,6164
Mornington Peninsula,VIC,30 - 34,8360
Mornington Peninsula,VIC,35 - 39,8919
Mornington Peninsula,VIC,40 - 44,9915
Mornington Peninsula,VIC,45 - 49,9449
Mornington Peninsula,VIC,50 - 54,8926
Mornington Peninsula,VIC,55 - 59,9139
Mornington Peninsula,VIC,60 - 64,7885
Mornington Peninsula,VIC,65 - 69,7085
Mornington Peninsula,VIC,70 - 74,6401
Mornington Peninsula,VIC,75 - 79,5691
Mornington Peninsula,VIC,80 - 84,3975
Mornington Peninsula,VIC,85 and over,2860
Mosman,NSW,0 - 4,1641
Mosman,NSW,5 - 9,1534
Mosman,NSW,10 - 14,1423
Mosman,NSW,15 - 19,1266
Mosman,NSW,20 - 24,1487
Mosman,NSW,25 - 29,1892
Mosman,NSW,30 - 34,2446
Mosman,NSW,35 - 39,2236
Mosman,NSW,40 - 44,2304
Mosman,NSW,45 - 49,1983
Mosman,NSW,50 - 54,1876
Mosman,NSW,55 - 59,2048
Mosman,NSW,60 - 64,1443
Mosman,NSW,65 - 69,1016
Mosman,NSW,70 - 74,808
Mosman,NSW,75 - 79,839
Mosman,NSW,80 - 84,701
Mosman,NSW,85 and over,794
Mosman Park,WA,0 - 4,446
Mosman Park,WA,5 - 9,419
Mosman Park,WA,10 - 14,595
Mosman Park,WA,15 - 19,753
Mosman Park,WA,20 - 24,610
Mosman Park,WA,25 - 29,511
Mosman Park,WA,30 - 34,575
Mosman Park,WA,35 - 39,614
Mosman Park,WA,40 - 44,642
Mosman Park,WA,45 - 49,679
Mosman Park,WA,50 - 54,635
Mosman Park,WA,55 - 59,542
Mosman Park,WA,60 - 64,452
Mosman Park,WA,65 - 69,298
Mosman Park,WA,70 - 74,223
Mosman Park,WA,75 - 79,231
Mosman Park,WA,80 - 84,228
Mosman Park,WA,85 and over,222
Mount Alexander,VIC,0 - 4,864
Mount Alexander,VIC,5 - 9,1096
Mount Alexander,VIC,10 - 14,1293
Mount Alexander,VIC,15 - 19,1115
Mount Alexander,VIC,20 - 24,697
Mount Alexander,VIC,25 - 29,651
Mount Alexander,VIC,30 - 34,902
Mount Alexander,VIC,35 - 39,1094
Mount Alexander,VIC,40 - 44,1295
Mount Alexander,VIC,45 - 49,1379
Mount Alexander,VIC,50 - 54,1387
Mount Alexander,VIC,55 - 59,1266
Mount Alexander,VIC,60 - 64,976
Mount Alexander,VIC,65 - 69,870
Mount Alexander,VIC,70 - 74,713
Mount Alexander,VIC,75 - 79,664
Mount Alexander,VIC,80 - 84,499
Mount Alexander,VIC,85 and over,419
Mount Barker,SA,0 - 4,1841
Mount Barker,SA,5 - 9,2046
Mount Barker,SA,10 - 14,2049
Mount Barker,SA,15 - 19,1907
Mount Barker,SA,20 - 24,1406
Mount Barker,SA,25 - 29,1443
Mount Barker,SA,30 - 34,1899
Mount Barker,SA,35 - 39,2032
Mount Barker,SA,40 - 44,2112
Mount Barker,SA,45 - 49,2034
Mount Barker,SA,50 - 54,1809
Mount Barker,SA,55 - 59,1623
Mount Barker,SA,60 - 64,1013
Mount Barker,SA,65 - 69,784
Mount Barker,SA,70 - 74,676
Mount Barker,SA,75 - 79,528
Mount Barker,SA,80 - 84,401
Mount Barker,SA,85 and over,310
Mount Gambier,SA,0 - 4,1682
Mount Gambier,SA,5 - 9,1686
Mount Gambier,SA,10 - 14,1805
Mount Gambier,SA,15 - 19,1732
Mount Gambier,SA,20 - 24,1572
Mount Gambier,SA,25 - 29,1585
Mount Gambier,SA,30 - 34,1731
Mount Gambier,SA,35 - 39,1751
Mount Gambier,SA,40 - 44,1826
Mount Gambier,SA,45 - 49,1711
Mount Gambier,SA,50 - 54,1552
Mount Gambier,SA,55 - 59,1302
Mount Gambier,SA,60 - 64,991
Mount Gambier,SA,65 - 69,867
Mount Gambier,SA,70 - 74,840
Mount Gambier,SA,75 - 79,710
Mount Gambier,SA,80 - 84,489
Mount Gambier,SA,85 and over,379
Mount Isa,QLD,0 - 4,2012
Mount Isa,QLD,5 - 9,1661
Mount Isa,QLD,10 - 14,1616
Mount Isa,QLD,15 - 19,1384
Mount Isa,QLD,20 - 24,1553
Mount Isa,QLD,25 - 29,1841
Mount Isa,QLD,30 - 34,1940
Mount Isa,QLD,35 - 39,1613
Mount Isa,QLD,40 - 44,1578
Mount Isa,QLD,45 - 49,1221
Mount Isa,QLD,50 - 54,985
Mount Isa,QLD,55 - 59,949
Mount Isa,QLD,60 - 64,665
Mount Isa,QLD,65 - 69,418
Mount Isa,QLD,70 - 74,197
Mount Isa,QLD,75 - 79,130
Mount Isa,QLD,80 - 84,92
Mount Isa,QLD,85 and over,53
Mount Magnet,WA,0 - 4,54
Mount Magnet,WA,5 - 9,67
Mount Magnet,WA,10 - 14,51
Mount Magnet,WA,15 - 19,36
Mount Magnet,WA,20 - 24,59
Mount Magnet,WA,25 - 29,72
Mount Magnet,WA,30 - 34,74
Mount Magnet,WA,35 - 39,65
Mount Magnet,WA,40 - 44,65
Mount Magnet,WA,45 - 49,62
Mount Magnet,WA,50 - 54,55
Mount Magnet,WA,55 - 59,38
Mount Magnet,WA,60 - 64,32
Mount Magnet,WA,65 - 69,24
Mount Magnet,WA,70 - 74,14
Mount Magnet,WA,75 - 79,5
Mount Magnet,WA,80 - 84,1
Mount Magnet,WA,85 and over,1
Mount Marshall,WA,0 - 4,68
Mount Marshall,WA,5 - 9,59
Mount Marshall,WA,10 - 14,49
Mount Marshall,WA,15 - 19,24
Mount Marshall,WA,20 - 24,35
Mount Marshall,WA,25 - 29,39
Mount Marshall,WA,30 - 34,64
Mount Marshall,WA,35 - 39,58
Mount Marshall,WA,40 - 44,56
Mount Marshall,WA,45 - 49,47
Mount Marshall,WA,50 - 54,36
Mount Marshall,WA,55 - 59,53
Mount Marshall,WA,60 - 64,36
Mount Marshall,WA,65 - 69,20
Mount Marshall,WA,70 - 74,19
Mount Marshall,WA,75 - 79,7
Mount Marshall,WA,80 - 84,0
Mount Marshall,WA,85 and over,2
Mount Remarkable,SA,0 - 4,154
Mount Remarkable,SA,5 - 9,205
Mount Remarkable,SA,10 - 14,208
Mount Remarkable,SA,15 - 19,170
Mount Remarkable,SA,20 - 24,99
Mount Remarkable,SA,25 - 29,95
Mount Remarkable,SA,30 - 34,126
Mount Remarkable,SA,35 - 39,188
Mount Remarkable,SA,40 - 44,251
Mount Remarkable,SA,45 - 49,257
Mount Remarkable,SA,50 - 54,227
Mount Remarkable,SA,55 - 59,242
Mount Remarkable,SA,60 - 64,181
Mount Remarkable,SA,65 - 69,161
Mount Remarkable,SA,70 - 74,133
Mount Remarkable,SA,75 - 79,96
Mount Remarkable,SA,80 - 84,64
Mount Remarkable,SA,85 and over,43
Moyne,VIC,0 - 4,1001
Moyne,VIC,5 - 9,1187
Moyne,VIC,10 - 14,1337
Moyne,VIC,15 - 19,1058
Moyne,VIC,20 - 24,665
Moyne,VIC,25 - 29,728
Moyne,VIC,30 - 34,921
Moyne,VIC,35 - 39,1028
Moyne,VIC,40 - 44,1238
Moyne,VIC,45 - 49,1196
Moyne,VIC,50 - 54,1155
Moyne,VIC,55 - 59,1056
Moyne,VIC,60 - 64,780
Moyne,VIC,65 - 69,633
Moyne,VIC,70 - 74,521
Moyne,VIC,75 - 79,458
Moyne,VIC,80 - 84,364
Moyne,VIC,85 and over,271
Mukinbudin,WA,0 - 4,38
Mukinbudin,WA,5 - 9,52
Mukinbudin,WA,10 - 14,56
Mukinbudin,WA,15 - 19,22
Mukinbudin,WA,20 - 24,51
Mukinbudin,WA,25 - 29,33
Mukinbudin,WA,30 - 34,45
Mukinbudin,WA,35 - 39,57
Mukinbudin,WA,40 - 44,57
Mukinbudin,WA,45 - 49,60
Mukinbudin,WA,50 - 54,35
Mukinbudin,WA,55 - 59,30
Mukinbudin,WA,60 - 64,39
Mukinbudin,WA,65 - 69,35
Mukinbudin,WA,70 - 74,27
Mukinbudin,WA,75 - 79,21
Mukinbudin,WA,80 - 84,2
Mukinbudin,WA,85 and over,4
Mundaring,WA,0 - 4,2037
Mundaring,WA,5 - 9,2638
Mundaring,WA,10 - 14,2948
Mundaring,WA,15 - 19,2891
Mundaring,WA,20 - 24,1897
Mundaring,WA,25 - 29,1549
Mundaring,WA,30 - 34,2120
Mundaring,WA,35 - 39,2725
Mundaring,WA,40 - 44,3101
Mundaring,WA,45 - 49,2952
Mundaring,WA,50 - 54,2887
Mundaring,WA,55 - 59,2633
Mundaring,WA,60 - 64,1782
Mundaring,WA,65 - 69,1258
Mundaring,WA,70 - 74,954
Mundaring,WA,75 - 79,713
Mundaring,WA,80 - 84,478
Mundaring,WA,85 and over,337
Murchison,WA,0 - 4,11
Murchison,WA,5 - 9,14
Murchison,WA,10 - 14,13
Murchison,WA,15 - 19,7
Murchison,WA,20 - 24,4
Murchison,WA,25 - 29,11
Murchison,WA,30 - 34,10
Murchison,WA,35 - 39,7
Murchison,WA,40 - 44,13
Murchison,WA,45 - 49,3
Murchison,WA,50 - 54,16
Murchison,WA,55 - 59,16
Murchison,WA,60 - 64,5
Murchison,WA,65 - 69,6
Murchison,WA,70 - 74,2
Murchison,WA,75 - 79,1
Murchison,WA,80 - 84,0
Murchison,WA,85 and over,1
Murray,NSW,0 - 4,680
Murray,NSW,5 - 9,801
Murray,NSW,10 - 14,845
Murray,NSW,15 - 19,723
Murray,NSW,20 - 24,445
Murray,NSW,25 - 29,513
Murray,NSW,30 - 34,691
Murray,NSW,35 - 39,737
Murray,NSW,40 - 44,909
Murray,NSW,45 - 49,877
Murray,NSW,50 - 54,921
Murray,NSW,55 - 59,944
Murray,NSW,60 - 64,865
Murray,NSW,65 - 69,793
Murray,NSW,70 - 74,502
Murray,NSW,75 - 79,375
Murray,NSW,80 - 84,174
Murray,NSW,85 and over,109
Murray,WA,0 - 4,680
Murray,WA,5 - 9,801
Murray,WA,10 - 14,845
Murray,WA,15 - 19,723
Murray,WA,20 - 24,445
Murray,WA,25 - 29,513
Murray,WA,30 - 34,691
Murray,WA,35 - 39,737
Murray,WA,40 - 44,909
Murray,WA,45 - 49,877
Murray,WA,50 - 54,921
Murray,WA,55 - 59,944
Murray,WA,60 - 64,865
Murray,WA,65 - 69,793
Murray,WA,70 - 74,502
Murray,WA,75 - 79,375
Murray,WA,80 - 84,174
Murray,WA,85 and over,109
Murray Bridge,SA,0 - 4,1126
Murray Bridge,SA,5 - 9,1293
Murray Bridge,SA,10 - 14,1278
Murray Bridge,SA,15 - 19,1202
Murray Bridge,SA,20 - 24,979
Murray Bridge,SA,25 - 29,937
Murray Bridge,SA,30 - 34,1168
Murray Bridge,SA,35 - 39,1264
Murray Bridge,SA,40 - 44,1317
Murray Bridge,SA,45 - 49,1175
Murray Bridge,SA,50 - 54,1090
Murray Bridge,SA,55 - 59,1134
Murray Bridge,SA,60 - 64,969
Murray Bridge,SA,65 - 69,790
Murray Bridge,SA,70 - 74,650
Murray Bridge,SA,75 - 79,563
Murray Bridge,SA,80 - 84,409
Murray Bridge,SA,85 and over,305
Murrindindi,VIC,0 - 4,822
Murrindindi,VIC,5 - 9,888
Murrindindi,VIC,10 - 14,979
Murrindindi,VIC,15 - 19,822
Murrindindi,VIC,20 - 24,541
Murrindindi,VIC,25 - 29,618
Murrindindi,VIC,30 - 34,904
Murrindindi,VIC,35 - 39,982
Murrindindi,VIC,40 - 44,1080
Murrindindi,VIC,45 - 49,1092
Murrindindi,VIC,50 - 54,1004
Murrindindi,VIC,55 - 59,1035
Murrindindi,VIC,60 - 64,770
Murrindindi,VIC,65 - 69,566
Murrindindi,VIC,70 - 74,470
Murrindindi,VIC,75 - 79,378
Murrindindi,VIC,80 - 84,245
Murrindindi,VIC,85 and over,185
Murrumbidgee,NSW,0 - 4,320
Murrumbidgee,NSW,5 - 9,350
Murrumbidgee,NSW,10 - 14,363
Murrumbidgee,NSW,15 - 19,251
Murrumbidgee,NSW,20 - 24,212
Murrumbidgee,NSW,25 - 29,236
Murrumbidgee,NSW,30 - 34,290
Murrumbidgee,NSW,35 - 39,316
Murrumbidgee,NSW,40 - 44,343
Murrumbidgee,NSW,45 - 49,310
Murrumbidgee,NSW,50 - 54,291
Murrumbidgee,NSW,55 - 59,251
Murrumbidgee,NSW,60 - 64,231
Murrumbidgee,NSW,65 - 69,200
Murrumbidgee,NSW,70 - 74,153
Murrumbidgee,NSW,75 - 79,99
Murrumbidgee,NSW,80 - 84,64
Murrumbidgee,NSW,85 and over,48
Murweh,QLD,0 - 4,338
Murweh,QLD,5 - 9,394
Murweh,QLD,10 - 14,383
Murweh,QLD,15 - 19,288
Murweh,QLD,20 - 24,280
Murweh,QLD,25 - 29,326
Murweh,QLD,30 - 34,358
Murweh,QLD,35 - 39,380
Murweh,QLD,40 - 44,402
Murweh,QLD,45 - 49,337
Murweh,QLD,50 - 54,286
Murweh,QLD,55 - 59,230
Murweh,QLD,60 - 64,207
Murweh,QLD,65 - 69,162
Murweh,QLD,70 - 74,142
Murweh,QLD,75 - 79,127
Murweh,QLD,80 - 84,81
Murweh,QLD,85 and over,82
Muswellbrook,NSW,0 - 4,1244
Muswellbrook,NSW,5 - 9,1212
Muswellbrook,NSW,10 - 14,1298
Muswellbrook,NSW,15 - 19,1118
Muswellbrook,NSW,20 - 24,955
Muswellbrook,NSW,25 - 29,1026
